Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
O75683,Surfeit locus protein 6 OS=Homo sapiens OX=9606 GN=SURF6 PE=1 SV=3,91.30674815,45.70637119,17,35,17,17,1,361,41.426,10.64,FALSE,High,Master Protein,22.357,0,704.0192542,45.70637119,17,35,973.8,636.1,695.2,745.9,754.4,889.8,1287.2,1734,3199,1980.9,366.4
P41743,Protein kinase C iota type OS=Homo sapiens OX=9606 GN=PRKCI PE=1 SV=2,91.28383868,33.55704698,14,27,11,11,1,596,68.218,5.85,FALSE,High,Master Protein,6.197,3,450.7936364,33.55704698,14,27,417.3,820.9,1153.7,1683.9,1945,1809.6,1895,1295.1,1422.3,1149.3,939.5
Q9Y2W6,Tudor and KH domain-containing protein OS=Homo sapiens OX=9606 GN=TDRKH PE=1 SV=2,91.22629484,40.99821747,19,29,19,19,1,561,62.007,5.02,FALSE,High,Master Protein,5.579,0,475.194089,40.99821747,19,29,378.2,2120.6,2082.7,1234.8,596.9,448.1,444.6,388.6,356,271.5,216.9
Q9Y4C1,Lysine-specific demethylase 3A OS=Homo sapiens OX=9606 GN=KDM3A PE=1 SV=4,91.15378377,21.19606359,25,39,22,22,1,1321,147.248,8.07,FALSE,High,Master Protein,1.31,0,344.0716667,21.19606359,25,39,1313.6,823.3,824.2,757.3,724.5,800.8,1078.9,1248.6,1437.3,1231.7,478.6
O75581,Low-density lipoprotein receptor-related protein 6 OS=Homo sapiens OX=9606 GN=LRP6 PE=1 SV=2,91.1395181,21.016739,25,29,22,22,1,1613,180.314,5.31,FALSE,High,Master Protein,0.924,2,455.67,21.016739,25,29,204.3,452.4,615.5,805.7,846.9,728.6,714.6,441,364.2,332.4,328.8
O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha OS=Homo sapiens OX=9606 GN=CHUK PE=1 SV=2,91.09696379,33.82550336,25,37,21,23,1,745,84.585,6.73,FALSE,High,Master Protein,5.449,1,417.5887201,33.82550336,25,37,839.1,900.5,1053.4,1181.2,1237.5,1299.5,1916,2229.9,3275.3,3046.1,1948.4
Q9UHB7,AF4/FMR2 family member 4 OS=Homo sapiens OX=9606 GN=AFF4 PE=1 SV=1,91.09371261,26.91315563,28,34,28,28,1,1163,127.382,9.31,FALSE,High,Master Protein,1.865,0,382.9090909,26.91315563,28,34,2708.5,1034.2,968.4,783.8,678.5,613.9,701.5,583.8,629.8,493,357.7
P48553,Trafficking protein particle complex subunit 10 OS=Homo sapiens OX=9606 GN=TRAPPC10 PE=1 SV=2,90.99374928,21.60444797,28,34,28,28,1,1259,142.098,6.04,FALSE,High,Master Protein,1.902,0,396.8315376,21.60444797,28,34,565.6,933.4,1048.7,1190.9,1258.9,1366.5,1879.2,1948.8,2347.8,1936.3,636.9
Q9NRA8,Eukaryotic translation initiation factor 4E transporter OS=Homo sapiens OX=9606 GN=EIF4ENIF1 PE=1 SV=2,90.98960591,24.36548223,22,37,22,22,1,985,108.134,8.32,FALSE,High,Master Protein,3.169,0,389.7582396,24.36548223,22,37,642.6,940.7,1041.6,1127.1,1187.9,1483.3,2240.8,2757.6,3286.8,2483.1,667.1
Q9UK59,Lariat debranching enzyme OS=Homo sapiens OX=9606 GN=DBR1 PE=1 SV=2,90.95565757,44.66911765,20,32,20,20,1,544,61.516,5.47,FALSE,High,Master Protein,8.211,0,426.6526087,44.66911765,20,32,467.6,590,659.1,612.2,661.5,723.9,1141.7,1330.7,1904.4,1629.6,606.6
O15126,Secretory carrier-associated membrane protein 1 OS=Homo sapiens OX=9606 GN=SCAMP1 PE=1 SV=2,90.94403694,47.92899408,14,38,13,13,1,338,37.896,7.42,FALSE,High,Master Protein,37.747,0,669.6492308,47.92899408,14,38,312.5,1175.4,1333.4,1484.6,1581.4,1756.9,2295.5,1942.3,1398.9,707.8,396.5
Q7Z3E2,Coiled-coil domain-containing protein 186 OS=Homo sapiens OX=9606 GN=CCDC186 PE=1 SV=2,90.76346458,31.51447661,28,39,26,27,1,898,103.623,6.27,FALSE,High,Master Protein,2.107,0,436.9784064,31.51447661,28,39,474.3,592.3,675.7,766.4,823.1,1080.2,1495.5,1853.5,1699.9,1000.1,456.1
O15460,Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens OX=9606 GN=P4HA2 PE=1 SV=1,90.69615905,36.63551402,17,26,17,17,1,535,60.864,5.71,FALSE,High,Master Protein,4.179,0,543.2034778,36.63551402,17,26,372.9,888.7,1444.6,2297.9,3091.8,2786.3,2485.9,984.2,610.7,516,641.8
Q92688,Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1,90.63978524,35.85657371,11,67,6,6,1,251,28.77,4.06,FALSE,High,Master Protein,350.119,0,813.3734954,35.85657371,11,67,721.3,1432.7,1516.3,1768.8,1596.4,1618.9,1650,1320.9,2057.1,3915.5,4800
P24941,Cyclin-dependent kinase 2 OS=Homo sapiens OX=9606 GN=CDK2 PE=1 SV=2,90.57998777,65.10067114,18,39,13,15,1,298,33.908,8.68,FALSE,High,Master Protein,20.544,0,507.3300592,65.10067114,18,39,2010.7,1348.3,1430.6,1482,1548.7,1648.7,2200.5,2399.5,2581.6,1788.6,947.2
Q9NRR4,Ribonuclease 3 OS=Homo sapiens OX=9606 GN=DROSHA PE=1 SV=2,90.56546368,16.81222707,20,27,20,20,1,1374,159.214,7.87,FALSE,High,Master Protein,1.477,0,459.39,16.81222707,20,27,674.4,465.9,499.6,512.9,569,649.7,1010.2,1279.2,1903.1,1606.9,586.7
Q8NE01,Metal transporter CNNM3 OS=Homo sapiens OX=9606 GN=CNNM3 PE=1 SV=1,90.55702861,29.27864215,20,29,18,18,1,707,76.072,6.09,FALSE,High,Master Protein,3.245,1,434.8803885,29.27864215,20,29,301.1,968.4,1534.7,2347.7,2520.1,2170.8,2253.3,1084.6,576.5,416.5,380.5
Q6VMQ6,Activating transcription factor 7-interacting protein 1 OS=Homo sapiens OX=9606 GN=ATF7IP PE=1 SV=3,90.52872442,25.59055118,22,32,22,22,1,1270,136.31,4.7,FALSE,High,Master Protein,2.612,0,347.6919282,25.59055118,22,32,2091.2,1122.2,1114.5,1015,942.1,957.5,1251.5,1276.4,1694.7,1334,475.9
P51153,Ras-related protein Rab-13 OS=Homo sapiens OX=9606 GN=RAB13 PE=1 SV=1,90.51605648,73.39901478,15,62,10,11,1,203,22.76,9.19,FALSE,High,Master Protein,115.591,1,960.8524938,73.39901478,15,62,765.9,1332.9,2012.6,2913.4,3523.9,3228.8,3513.5,1882,1121,654.5,430.6
Q15118,[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1  mitochondrial OS=Homo sapiens OX=9606 GN=PDK1 PE=1 SV=1,90.48100981,45.64220183,16,26,14,14,1,436,49.213,8.81,FALSE,High,Master Protein,5.043,2,482.9986957,45.64220183,16,26,374.7,3013.3,2767.7,1473.6,618.2,390.9,407.3,400,468.9,490.2,445.2
P46109,Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,90.43764447,60.3960396,14,32,14,14,1,303,33.756,6.74,FALSE,High,Master Protein,19.691,0,538.7137037,60.3960396,14,32,484.5,659.2,770.6,874.3,843.6,861.1,1083,1157.8,958.3,647.1,2086.4
Q9Y673,Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens OX=9606 GN=ALG5 PE=1 SV=1,90.33815115,45.67901235,14,50,14,14,1,324,36.922,9.28,FALSE,High,Master Protein,18.307,0,644.1088205,45.67901235,14,50,1367.8,1710.3,2358.4,3185.9,4235.1,4075.5,4296.8,1988,964.6,708.9,990.7
P51608,Methyl-CpG-binding protein 2 OS=Homo sapiens OX=9606 GN=MECP2 PE=1 SV=1,90.32872019,41.15226337,18,29,18,18,1,486,52.409,9.95,FALSE,High,Master Protein,8.183,0,489.0054545,41.15226337,18,29,3378.2,1212.6,1041,766.3,628.1,531.6,541.2,395,385.8,321.2,190.7
Q9BY12,S phase cyclin A-associated protein in the endoplasmic reticulum OS=Homo sapiens OX=9606 GN=SCAPER PE=1 SV=2,90.30482816,19.42857143,27,31,26,26,1,1400,158.188,7.44,FALSE,High,Master Protein,1.414,0,410.6411881,19.42857143,27,31,377.7,593.2,667.3,762.1,846.7,1200.1,1877.2,2320.7,1326.7,720.3,366.4
Q9BZE9,Tether containing UBX domain for GLUT4 OS=Homo sapiens OX=9606 GN=ASPSCR1 PE=1 SV=1,90.20042336,42.67631103,15,23,15,15,1,553,60.146,6.64,FALSE,High,Master Protein,4.736,0,439.0324255,42.67631103,15,23,163.1,205.6,219.2,264.1,273.9,259.4,312.6,313.3,497.8,1477.7,1367.2
Q9NR28,Diablo homolog  mitochondrial OS=Homo sapiens OX=9606 GN=DIABLO PE=1 SV=1,90.14019164,55.23012552,12,30,11,11,1,239,27.114,5.9,FALSE,High,Master Protein,21.539,1,586.8679252,55.23012552,12,30,518.2,3378.7,3176.3,1762.2,793.2,538.6,647.7,572.7,585.7,523.9,898.9
Q08043,Alpha-actinin-3 OS=Homo sapiens OX=9606 GN=ACTN3 PE=1 SV=2,90.12692547,13.87347392,11,30,1,1,1,901,103.176,5.52,FALSE,High,Master Protein,1.129,0,755.2579054,13.87347392,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q9P035,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2,90.11668176,31.21546961,12,51,12,12,1,362,43.132,8.94,FALSE,High,Master Protein,20.544,0,791.7197504,31.21546961,12,51,1665.7,1630.2,2401.8,3574.1,4769.4,5021.5,4568.1,2214.9,1142.5,777.8,416.7
P56199,Integrin alpha-1 OS=Homo sapiens OX=9606 GN=ITGA1 PE=1 SV=2,90.10585786,22.64631043,33,38,31,31,1,1179,130.765,6.29,FALSE,High,Master Protein,2.636,1,398.0036364,22.64631043,33,38,388.3,975.7,1530.2,2450,2969.9,2652.4,3006.2,1522.7,948.4,539.8,821
Q96KP4,Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2,90.07959429,39.57894737,15,26,15,15,1,475,52.845,5.97,FALSE,High,Master Protein,5.21,0,692.22,39.57894737,15,26,347.1,679.6,756.1,884,863.7,806,1055.6,873.1,1604.3,1323.9,8327
O60942,mRNA-capping enzyme OS=Homo sapiens OX=9606 GN=RNGTT PE=1 SV=1,90.04515062,34.17085427,17,28,17,17,1,597,68.513,8.13,FALSE,High,Master Protein,3.375,0,540.9406152,34.17085427,17,28,540.7,412,480.1,506.2,519.5,617.8,972.4,1211.3,1628.6,1348.2,374.3
O75874,Isocitrate dehydrogenase [NADP] cytoplasmic OS=Homo sapiens OX=9606 GN=IDH1 PE=1 SV=2,90.0122286,44.68599034,19,33,17,17,1,414,46.63,7.01,FALSE,High,Master Protein,10.659,0,493.9363645,44.68599034,19,33,428.5,573.9,670.7,847.2,896.6,762.1,921,615.6,1412.8,957.4,8283.9
Q96PU8,Protein quaking OS=Homo sapiens OX=9606 GN=QKI PE=1 SV=1,89.99160145,43.40175953,17,37,16,16,1,341,37.647,8.56,FALSE,High,Master Protein,39.842,0,557.46375,43.40175953,17,37,1677.5,946.6,989.3,974.9,972.8,1211.7,1889.7,2598.9,2647.5,1316.3,765.4
P46779,60S ribosomal protein L28 OS=Homo sapiens OX=9606 GN=RPL28 PE=1 SV=3,89.88676205,63.50364964,13,149,12,12,1,137,15.738,12.02,FALSE,High,Master Protein,1518.911,0,1815.798023,63.50364964,13,149,2210.2,3721.2,4596.8,5488.3,6498.6,8524.9,11834.4,14113.3,14391.2,9509.9,1711.2
Q8TD30,Alanine aminotransferase 2 OS=Homo sapiens OX=9606 GN=GPT2 PE=1 SV=1,89.82969524,42.44741874,19,29,16,19,1,523,57.866,7.71,FALSE,High,Master Protein,5.043,0,429.9184325,42.44741874,19,29,452.1,2747,2651.8,1546.8,898,634.5,718.7,492,491.7,409.2,363.7
Q99598,Translin-associated protein X OS=Homo sapiens OX=9606 GN=TSNAX PE=1 SV=1,89.70238609,63.10344828,16,32,16,16,1,290,33.092,6.55,FALSE,High,Master Protein,16.783,0,648.9579641,63.10344828,16,32,596.9,617,741.7,876.1,978.6,1062.3,1528.3,1736.8,2722.7,2146.2,3424.2
Q9Y606,tRNA pseudouridine synthase A OS=Homo sapiens OX=9606 GN=PUS1 PE=1 SV=3,89.69593661,45.66744731,18,34,18,18,1,427,47.44,8.41,FALSE,High,Master Protein,6.499,0,445.05,45.66744731,18,34,511.4,3621.9,3299.3,1804.3,824.1,575.5,712.3,582.8,801.7,803.1,1716.5
P50914,60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4,89.63925185,61.86046512,21,148,20,21,1,215,23.417,10.93,FALSE,High,Master Protein,680.292,0,1207.72284,61.86046512,21,148,1900.8,3761.9,4429,4935.2,5722.9,7692.9,10209.2,12773.1,11999.5,7814.1,1221.6
P07947,Tyrosine-protein kinase Yes OS=Homo sapiens OX=9606 GN=YES1 PE=1 SV=3,89.59900986,39.04235727,18,48,10,10,1,543,60.763,6.74,FALSE,High,Master Protein,9.798,3,505.4319144,39.04235727,18,48,289.7,768.4,1209.9,1946.5,2238.9,1987.6,2106.9,1067.1,627.8,358.1,208.8
P37837,Transaldolase OS=Homo sapiens OX=9606 GN=TALDO1 PE=1 SV=2,89.53670845,43.32344214,17,40,17,17,1,337,37.516,6.81,FALSE,High,Master Protein,18.573,0,746.4543579,43.32344214,17,40,359.1,573,706.1,838.6,885.2,800.2,1143.1,818.3,2486.5,2034.5,16676.3
Q8IVF2,Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2,89.53414815,18.23986195,30,47,28,28,1,5795,616.242,5.36,FALSE,High,Master Protein,0.239,0,374.9305154,18.23986195,30,47,317.6,550.6,766.5,1036.8,1057.1,923.6,853.6,558.9,419.2,382.3,267.9
P43897,Elongation factor Ts  mitochondrial OS=Homo sapiens OX=9606 GN=TSFM PE=1 SV=2,89.50078478,47.07692308,12,29,12,12,1,325,35.368,8.38,FALSE,High,Master Protein,10.22,0,894.0794151,47.07692308,12,29,566.7,4954.9,4714.2,2176.4,753.3,375.8,405.2,370.8,401.5,412.6,217
P31751,RAC-beta serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=AKT2 PE=1 SV=2,89.45625913,53.43035343,23,35,16,16,1,481,55.733,6.37,FALSE,High,Master Protein,7.209,4,433.440469,53.43035343,23,35,386.6,773.9,988.7,1212.5,1358.5,1265.9,1554.5,1387.2,1765.4,1588.7,2752.4
Q92643,GPI-anchor transamidase OS=Homo sapiens OX=9606 GN=PIGK PE=1 SV=2,89.37469264,41.7721519,16,39,16,16,1,395,45.223,6.16,FALSE,High,Master Protein,13.454,0,471.5337913,41.7721519,16,39,823.2,880.4,1299.5,1917.4,2532.2,2441.2,2383,1086.5,564.8,465.8,447.6
Q9NV96,Cell cycle control protein 50A OS=Homo sapiens OX=9606 GN=TMEM30A PE=1 SV=1,89.37307219,33.79501385,13,28,12,13,1,361,40.658,8.59,FALSE,High,Master Protein,17.33,0,664.1062867,33.79501385,13,28,442.5,815.9,1183,1551.5,1950.7,1850.1,2021.5,1071.2,665.9,349.5,248.2
P32322,Pyrroline-5-carboxylate reductase 1  mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2,89.34098132,57.36677116,13,30,12,12,1,319,33.34,7.61,FALSE,High,Master Protein,21.539,0,584.5709091,57.36677116,13,30,308.4,1905.3,1606.9,841.6,478.5,391,448.8,455.4,455.5,333.3,277.1
Q96SU4,Oxysterol-binding protein-related protein 9 OS=Homo sapiens OX=9606 GN=OSBPL9 PE=1 SV=2,89.27027342,30.02717391,20,30,18,19,1,736,83.132,6.18,FALSE,High,Master Protein,4.532,1,602.9224191,30.02717391,20,30,553.7,1085.1,1559.1,1884.4,2334.8,1958.5,2415.5,1404,1097.9,876.8,2184.7
P08648,Integrin alpha-5 OS=Homo sapiens OX=9606 GN=ITGA5 PE=1 SV=2,89.25085392,20.01906578,16,28,16,16,1,1049,114.465,5.77,FALSE,High,Master Protein,2.782,0,551.4154545,20.01906578,16,28,332.8,685.6,1020.3,1549.4,1924.8,1769.5,1964.1,1064.7,659.4,439.2,387.3
Q9H0P0,Cytosolic 5'-nucleotidase 3A OS=Homo sapiens OX=9606 GN=NT5C3A PE=1 SV=3,89.18331618,58.92857143,18,44,17,18,1,336,37.924,7.12,FALSE,High,Master Protein,11.217,0,517.5336473,58.92857143,18,44,715,2754.3,2877.6,1774.7,938.5,680.1,746.9,556.2,538.1,459.1,863.4
P43307,Translocon-associated protein subunit alpha OS=Homo sapiens OX=9606 GN=SSR1 PE=1 SV=3,89.11775271,29.02097902,5,39,5,5,1,286,32.215,4.49,FALSE,High,Master Protein,20.544,0,1026.463333,29.02097902,5,39,992.9,1298.8,2039.3,3277.3,4240.9,4033.6,3429.2,1352,497,354.1,331.9
Q9HCD5,Nuclear receptor coactivator 5 OS=Homo sapiens OX=9606 GN=NCOA5 PE=1 SV=2,89.08970688,43.35060449,19,35,19,19,1,579,65.496,9.6,FALSE,High,Master Protein,10.86,0,509.8450996,43.35060449,19,35,3952.9,1360.7,1139.4,924.7,835.8,943.9,1552.1,2260,2151.2,797.7,310
Q9BVK6,Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,89.07865538,37.87234043,11,32,9,9,1,235,27.26,8.02,FALSE,High,Master Protein,26.384,0,553.7984754,37.87234043,11,32,428.4,929.3,1366,1927.1,2493.3,2760.9,2783.3,1627.1,585,264.5,267.3
Q9UBV2,Protein sel-1 homolog 1 OS=Homo sapiens OX=9606 GN=SEL1L PE=1 SV=3,89.07854896,26.32241814,15,30,15,15,1,794,88.698,5.39,FALSE,High,Master Protein,3.072,0,540.8730769,26.32241814,15,30,372.8,518.9,754.9,1127.4,1480,1599,1451.1,717.3,474.8,403.4,324.1
Q5THJ4,Vacuolar protein sorting-associated protein 13D OS=Homo sapiens OX=9606 GN=VPS13D PE=1 SV=2,89.06526283,8.135824977,36,43,33,34,1,4388,491.606,6.58,FALSE,High,Master Protein,0.389,1,402.1558653,8.135824977,36,43,668.5,949.4,1046.7,991.1,920.5,949.7,1292.3,1413.5,2142.6,1914.7,626.9
O94760,N(G) N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Homo sapiens OX=9606 GN=DDAH1 PE=1 SV=3,88.93150287,61.75438596,15,26,14,14,1,285,31.102,5.81,FALSE,High,Master Protein,17.33,0,625.1287765,61.75438596,15,26,193.1,481.6,672.9,1029.1,1216,1126.1,1041.7,531.2,548.3,319.7,3279.7
O15234,Protein CASC3 OS=Homo sapiens OX=9606 GN=CASC3 PE=1 SV=2,88.89178647,35.41963016,20,26,20,20,1,703,76.232,6.48,FALSE,High,Master Protein,4.623,0,450.7073208,35.41963016,20,26,347.8,491.8,623.3,698.3,834.3,1050,1617.6,2230.6,3294.9,2425.4,376.8
P54727,UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1,88.82405571,46.21026895,13,35,10,10,1,409,43.145,4.84,FALSE,High,Master Protein,24.809,3,567.1371974,46.21026895,13,35,1546,993,1006.2,1072.6,1002.9,949,1129.3,1059.9,1981.7,3811,8013
P49755,Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2,88.76601528,37.44292237,7,86,7,7,1,219,24.96,7.44,FALSE,High,Master Protein,40.246,0,1656.812151,37.44292237,7,86,604.9,1300.7,1826.1,2540.3,2963,3117.9,3350.9,2086.1,1100.5,655.5,398.2
Q969N2,GPI transamidase component PIG-T OS=Homo sapiens OX=9606 GN=PIGT PE=1 SV=1,88.74102259,33.56401384,18,34,18,18,1,578,65.658,8.38,FALSE,High,Master Protein,6.499,0,403.3100692,33.56401384,18,34,1171,1140.8,1741.8,2424.2,3284.9,3061.5,3530.1,1556.4,717.4,446.2,389.5
Q13438,Protein OS-9 OS=Homo sapiens OX=9606 GN=OS9 PE=1 SV=1,88.73688858,35.68215892,22,34,21,21,1,667,75.515,4.87,FALSE,High,Master Protein,4.796,0,499.8034123,35.68215892,22,34,493.8,743.1,1132.6,1798.4,2453,2485.3,2431.8,1027.4,448.4,322,327.6
Q93052,Lipoma-preferred partner OS=Homo sapiens OX=9606 GN=LPP PE=1 SV=1,88.70302101,34.64052288,14,40,13,13,1,612,65.704,7.37,FALSE,High,Master Protein,7.377,0,331.3439484,34.64052288,14,40,289.2,275.3,341.1,426.8,501.9,505.5,550.6,470.1,501.5,396,508.4
Q9HCG8,Pre-mRNA-splicing factor CWC22 homolog OS=Homo sapiens OX=9606 GN=CWC22 PE=1 SV=3,88.68760344,26.3215859,27,38,27,27,1,908,105.402,7.03,FALSE,High,Master Protein,3.241,0,363.6299966,26.3215859,27,38,3015.7,1029,1004.8,904,876.3,996.7,1475.3,2084.5,3080.3,1876.6,1533.7
Q5VZE5,N-alpha-acetyltransferase 35  NatC auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA35 PE=1 SV=1,88.67492772,32.82758621,23,35,22,22,1,725,83.584,7.05,FALSE,High,Master Protein,3.725,1,482.4978488,32.82758621,23,35,764.8,740.9,856.8,887.8,1024.4,1289.5,1919.2,2214.7,2219.3,1956.1,933.6
Q9H4A4,Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=2,88.66024733,35.23076923,19,34,19,19,1,650,72.549,5.74,FALSE,High,Master Protein,4.995,0,517.9745016,35.23076923,19,34,297.9,445.7,546.3,632.6,603.2,511,628.4,471.4,1119.7,652,6916.1
Q9Y6U3,Adseverin OS=Homo sapiens OX=9606 GN=SCIN PE=1 SV=4,88.64501378,34.96503497,21,30,21,21,1,715,80.438,5.71,FALSE,High,Master Protein,3.479,0,466.5883985,34.96503497,21,30,224.7,443,527.4,681.7,719.9,607.3,742.7,509.4,911.3,703.4,4554.7
Q8TCJ2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens OX=9606 GN=STT3B PE=1 SV=1,88.63939316,25.90799031,22,53,18,18,1,826,93.614,8.91,FALSE,High,Master Protein,5.813,0,572.9908717,25.90799031,22,53,1000.5,1035.6,1643.3,2436.5,3259.2,2938.3,3280.9,1459.2,628.3,418.6,308.7
Q86VS8,Protein Hook homolog 3 OS=Homo sapiens OX=9606 GN=HOOK3 PE=1 SV=2,88.57526744,33.42618384,26,37,23,23,1,718,83.074,5.17,FALSE,High,Master Protein,3.348,0,463.4752766,33.42618384,26,37,635,528.6,634.3,719,779.9,887.5,1205.9,1516.4,2665.4,2592.2,868.4
P31323,cAMP-dependent protein kinase type II-beta regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2B PE=1 SV=3,88.5670284,47.1291866,15,25,13,13,1,418,46.273,4.92,FALSE,High,Master Protein,4.38,0,630.2505901,47.1291866,15,25,145.3,520,691,730.3,671.4,561.9,608.9,410.7,590.5,413,1740.5
O00459,Phosphatidylinositol 3-kinase regulatory subunit beta OS=Homo sapiens OX=9606 GN=PIK3R2 PE=1 SV=2,88.45889156,32.14285714,20,32,15,15,1,728,81.495,6.43,FALSE,High,Master Protein,2.481,1,527.4743437,32.14285714,20,32,221.9,578.9,791.4,1149.8,1244.1,1038.7,1040.6,692.4,637.4,564.8,416.5
Q6PCB5,Round spermatid basic protein 1-like protein OS=Homo sapiens OX=9606 GN=RSBN1L PE=1 SV=2,88.44261157,28.0141844,22,29,21,21,1,846,94.81,8.78,FALSE,High,Master Protein,3.019,0,407.0443205,28.0141844,22,29,1468.7,755,686.7,735.8,740.1,867,1253.6,1580,2344.6,1875.3,360.2
P15104,Glutamine synthetase OS=Homo sapiens OX=9606 GN=GLUL PE=1 SV=4,88.40360927,40.75067024,13,35,13,13,1,373,42.037,6.89,FALSE,High,Master Protein,14.849,0,456.0624173,40.75067024,13,35,633.1,659.3,804.8,937.5,1042.8,1212,1744.7,1959.9,1698.2,1066.9,645.6
Q8NC60,Nitric oxide-associated protein 1 OS=Homo sapiens OX=9606 GN=NOA1 PE=1 SV=2,88.33481222,30.37249284,17,30,17,17,1,698,78.409,8.66,FALSE,High,Master Protein,2.981,0,474.2961299,30.37249284,17,30,298.8,2107.6,1994.9,1177.9,597.3,428.8,440.3,378.2,493,452.6,340.3
Q9NUJ1,Mycophenolic acid acyl-glucuronide esterase  mitochondrial OS=Homo sapiens OX=9606 GN=ABHD10 PE=1 SV=1,88.23067154,51.30718954,13,54,13,13,1,306,33.911,8.57,FALSE,High,Master Protein,16.783,0,778.537027,51.30718954,13,54,833.9,5589.4,5271.7,2958.9,1163.1,728.3,722.7,675.6,766.8,773.7,535
Q14194,Dihydropyrimidinase-related protein 1 OS=Homo sapiens OX=9606 GN=CRMP1 PE=1 SV=1,88.22198398,26.92307692,15,26,12,12,1,572,62.145,7.03,FALSE,High,Master Protein,3.541,0,507.5708696,26.92307692,15,26,1187.7,677.7,569.3,479.3,444.9,474.3,594.7,650.6,707.4,580.5,578.8
Q8NBM4,Ubiquitin-associated domain-containing protein 2 OS=Homo sapiens OX=9606 GN=UBAC2 PE=1 SV=1,88.13647789,50,15,24,15,15,1,344,38.938,9.01,FALSE,High,Master Protein,14.849,0,506.5747289,50,15,24,272.4,384.8,577.8,856.7,1206.4,1281.7,1297.4,646.4,275.7,195.7,153.9
P01112,GTPase HRas OS=Homo sapiens OX=9606 GN=HRAS PE=1 SV=1,88.13174212,63.49206349,9,26,2,2,1,189,21.285,5.31,FALSE,High,Master Protein,64.793,0,644.2354545,63.49206349,9,26,47,97.9,134.5,163.4,191.9,158.1,188.7,85.9,78.3,46.4,80.7
Q8N183,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Homo sapiens OX=9606 GN=NDUFAF2 PE=1 SV=1,88.09725601,70.41420118,13,44,13,13,1,169,19.844,8.97,FALSE,High,Master Protein,532.67,0,747.407188,70.41420118,13,44,560.2,5771.5,5417.1,2854.1,1071.3,633.8,600.3,493.9,657.6,567.6,513.1
P53367,Arfaptin-1 OS=Homo sapiens OX=9606 GN=ARFIP1 PE=1 SV=2,88.01731751,44.77211796,17,39,14,14,1,373,41.713,6.7,FALSE,High,Master Protein,8.183,1,638.9199866,44.77211796,17,39,413.7,930.9,960.8,1107.3,1118,1192.5,1588.5,1528.7,3261.9,3451.4,2410.3
O15160,DNA-directed RNA polymerases I and III subunit RPAC1 OS=Homo sapiens OX=9606 GN=POLR1C PE=1 SV=1,87.94121359,56.3583815,14,26,14,14,1,346,39.225,5.5,FALSE,High,Master Protein,19.535,0,676.84,56.3583815,14,26,1042,618.1,667.5,666,621.5,629.2,723.2,638.2,758.1,1342.3,984
P83731,60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1,87.93828851,53.50318471,14,95,14,14,1,157,17.768,11.25,FALSE,High,Master Protein,793.328,0,1522.834263,53.50318471,14,95,1545.8,3718.6,4496.7,5463.8,6778.8,9147.7,13356.4,16595.3,12884.2,7128.3,1155.7
