Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
P10412,Histone H1.4 OS=Homo sapiens OX=9606 GN=HIST1H1E PE=1 SV=2,132.4494565,58.44748858,22,104,7,7,1,219,21.852,11.03,FALSE,High,Master Protein,1210.528,1,1412.277261,58.44748858,22,104,2846.8,3733.9,2105.8,1793.5,1173.8,1942.1,1429.8,1006.5,1099.5,300.6,166.6
P42566,Epidermal growth factor receptor substrate 15 OS=Homo sapiens OX=9606 GN=EPS15 PE=1 SV=2,132.4199265,34.15178571,23,35,23,23,1,896,98.595,4.64,FALSE,High,Master Protein,3.365,0,829.6636523,34.15178571,23,35,186.3,572,676.2,831.7,603.3,984.5,785.4,596.3,672.9,393.1,1270.9
O75521,Enoyl-CoA delta isomerase 2  mitochondrial OS=Homo sapiens OX=9606 GN=ECI2 PE=1 SV=4,132.2384067,49.49238579,15,43,15,15,1,394,43.557,9,FALSE,High,Master Protein,18.307,0,1067.458904,49.49238579,15,43,453,2991.8,2550.5,2548.6,1789.7,2424.4,1023.1,430.6,438.2,350,441.3
Q14318,Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Homo sapiens OX=9606 GN=FKBP8 PE=1 SV=2,132.1162163,48.54368932,17,44,17,17,1,412,44.534,4.84,FALSE,High,Master Protein,32.405,0,1125.708206,48.54368932,17,44,363,2619.5,2540,2744.4,2132.1,3914.7,1958.5,820.6,604.9,391.8,380.5
Q14165,Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1,132.0885132,47.94520548,17,51,17,17,1,292,32.214,5.41,FALSE,High,Master Protein,62.096,0,854.4082913,47.94520548,17,51,520.9,1758.9,2968.7,4830.3,4431.4,7536.9,3654.1,1483.8,903.8,603.9,832.5
P18754,Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1,132.0754703,48.6935867,16,60,15,15,1,421,44.941,7.52,FALSE,High,Master Protein,47.329,1,800.7801573,48.6935867,16,60,3663,740.6,640.9,569,443.6,902,631.1,435.7,531,430.8,475.8
Q6NUQ4,Transmembrane protein 214 OS=Homo sapiens OX=9606 GN=TMEM214 PE=1 SV=2,131.9177072,33.23657475,23,54,23,23,1,689,77.101,9.14,FALSE,High,Master Protein,10.253,0,961.7861439,33.23657475,23,54,740,1739.8,2677.2,4220.1,3550.8,5638.4,2647.8,1089.3,1098.6,882.8,1010.7
Q96JG6,Syndetin OS=Homo sapiens OX=9606 GN=VPS50 PE=1 SV=3,131.8808701,32.26141079,28,44,28,28,1,964,111.104,6.2,FALSE,High,Master Protein,3.238,0,882.5605434,32.26141079,28,44,453.8,923.7,1000.1,1342.5,1372.8,3793.3,3546.4,2607,2526.3,947.2,519.4
Q00688,Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Homo sapiens OX=9606 GN=FKBP3 PE=1 SV=1,131.8583684,70.53571429,17,109,17,17,1,224,25.161,9.28,FALSE,High,Master Protein,257.086,0,1312.418612,70.53571429,17,109,1016.1,1862.2,2260,3134.3,3455.5,10242.6,9482.2,6654.8,5936.3,2263.8,1432.9
O15230,Laminin subunit alpha-5 OS=Homo sapiens OX=9606 GN=LAMA5 PE=1 SV=8,131.8436693,12.42219215,36,43,36,36,1,3695,399.479,7.02,FALSE,High,Master Protein,0.57,0,813.2816632,12.42219215,36,43,335,771.6,1082.8,1539.8,1354.5,2440.3,1415.7,734.9,742.4,504.2,593.7
Q9Y4A5,Transformation/transcription domain-associated protein OS=Homo sapiens OX=9606 GN=TRRAP PE=1 SV=3,131.8259659,12.12749417,40,50,39,39,1,3859,437.318,8.19,FALSE,High,Master Protein,0.454,1,846.2640205,12.12749417,40,50,667.6,816.7,737.9,867.6,754.8,1753.4,1352.1,997.8,1123.9,704.5,510.9
P78316,Nucleolar protein 14 OS=Homo sapiens OX=9606 GN=NOP14 PE=1 SV=3,131.6812657,31.03850642,25,45,25,25,1,857,97.607,7.58,FALSE,High,Master Protein,4.036,0,971.9716149,31.03850642,25,45,1006.4,716.2,783.2,928.6,963.3,2557.2,2349.8,1892.7,2868.8,2306,754
Q9NSK0,Kinesin light chain 4 OS=Homo sapiens OX=9606 GN=KLC4 PE=1 SV=3,131.5912642,41.19547658,22,37,16,16,1,619,68.598,6.18,FALSE,High,Master Protein,5.032,1,823.9162665,41.19547658,22,37,407.9,975.7,632.3,812.9,701.7,1327.9,997.5,727.6,977.2,1086.4,1737.3
Q13451,Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Homo sapiens OX=9606 GN=FKBP5 PE=1 SV=2,131.5859246,64.11378556,29,44,28,28,1,457,51.18,5.9,FALSE,High,Master Protein,16.113,0,982.165,64.11378556,29,44,426.9,1114,1176.5,1579.5,1436.7,2676.7,2219.6,1935.8,2607,2815,8621.4
Q8IWS0,PHD finger protein 6 OS=Homo sapiens OX=9606 GN=PHF6 PE=1 SV=1,131.5755948,60.2739726,19,65,19,19,1,365,41.264,8.68,FALSE,High,Master Protein,43.893,0,961.5285615,60.2739726,19,65,1096.4,762.1,858,996.6,1024.1,2989.7,2584.6,2044.1,2287.2,1016.2,518.5
Q96GQ7,Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2,131.5274226,38.06532663,29,42,29,29,1,796,89.779,9.28,FALSE,High,Master Protein,5.641,0,912.1607845,38.06532663,29,42,926.9,710.5,687.9,835.6,875.4,2305.3,2190.5,1681.2,2512.8,1011.5,451.9
Q8N1I0,Dedicator of cytokinesis protein 4 OS=Homo sapiens OX=9606 GN=DOCK4 PE=1 SV=3,131.3751084,20.90539166,38,41,37,37,1,1966,225.063,7.65,FALSE,High,Master Protein,1.182,1,713.6009153,20.90539166,38,41,298.7,810,1066,1331,1166.1,2484.3,1874.7,1470.5,1739.9,841.7,418.8
Q15375,Ephrin type-A receptor 7 OS=Homo sapiens OX=9606 GN=EPHA7 PE=1 SV=3,131.3392766,31.06212425,28,43,19,20,1,998,112.024,5.8,FALSE,High,Master Protein,3.075,5,944.0808645,31.06212425,28,43,184.2,875.4,1350.1,1881.3,1436,2293,1231,690.4,745.1,439.2,527.8
Q96KP1,Exocyst complex component 2 OS=Homo sapiens OX=9606 GN=EXOC2 PE=1 SV=1,131.1839304,31.6017316,29,43,28,28,1,924,104,6.9,FALSE,High,Master Protein,4.745,0,617.2539575,31.6017316,29,43,612.7,1697,2144.6,2899.1,2384.5,4524.7,3085.5,1910,1833.6,980.2,866.1
Q12955,Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3,131.1531728,9.412839845,35,43,25,26,1,4377,480.113,6.49,FALSE,High,Master Protein,0.376,1,673.9964564,9.412839845,35,43,605.9,1792.1,1869.2,1977.7,1211.2,1823.8,1365.8,1014.4,1186.4,671.4,944.8
Q13123,Protein Red OS=Homo sapiens OX=9606 GN=IK PE=1 SV=3,131.077479,46.31956912,26,48,24,24,1,557,65.562,6.64,FALSE,High,Master Protein,13.678,0,813.364341,46.31956912,26,48,4443.3,1116.8,1159,1176,1156.3,2777.5,2568.2,2055.1,3088.5,1688,1130.8
Q9Y2T2,AP-3 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP3M1 PE=1 SV=1,130.9710737,60.28708134,17,43,15,15,1,418,46.909,6.93,FALSE,High,Master Protein,19.153,2,908.7612719,60.28708134,17,43,244.7,902.7,1037.3,1444.4,1197.2,2079.3,1576.3,1284.7,1805,2425.5,2311.2
O15511,Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3,130.6056222,75.49668874,13,36,12,12,1,151,16.31,5.67,FALSE,High,Master Protein,176.828,2,1162.414318,75.49668874,13,36,342.6,767.1,911.5,1171.2,1164.6,2910.3,2604.9,1867.2,1791.3,1064.2,668
Q6PI48,Aspartate--tRNA ligase  mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1,130.4422145,43.56589147,26,47,25,25,1,645,73.516,8.02,FALSE,High,Master Protein,6.252,0,878.1395674,43.56589147,26,47,692.9,8078.2,5395.3,3015.7,1139,1646.9,1134,802.5,1090.2,932.2,919.9
P57721,Poly(rC)-binding protein 3 OS=Homo sapiens OX=9606 GN=PCBP3 PE=2 SV=2,130.4287112,21.29380054,8,114,1,1,1,371,39.44,8.07,FALSE,High,Master Protein,34.481,0,2251.998893,21.29380054,8,114,13.6,36.1,61.9,99.1,134.8,249.6,82,134.4,151.9,63.5,34.8
Q9BS26,Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,130.3789192,50.24630542,17,55,15,15,1,406,46.941,5.26,FALSE,High,Master Protein,33.807,1,896.591056,50.24630542,17,55,275.5,850.7,1398,2191.6,2235.6,4362.1,2326,1057,786.2,535.7,788.6
Q9BQ67,Glutamate-rich WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=GRWD1 PE=1 SV=1,130.1501775,54.70852018,12,24,12,12,1,446,49.388,4.92,FALSE,High,Master Protein,10.22,0,895.2713043,54.70852018,12,24,299.2,374.8,401.9,496.8,477.9,1157.6,1047.7,881.9,1130.2,736.1,789.7
Q13217,DnaJ homolog subfamily C member 3 OS=Homo sapiens OX=9606 GN=DNAJC3 PE=1 SV=1,130.1475537,45.43650794,24,57,23,23,1,504,57.544,6.15,FALSE,High,Master Protein,12.219,0,735.8826686,45.43650794,24,57,495.4,1353.3,2149.3,3549.7,3447.5,6282.6,3447.6,1333.3,1032.9,708.4,857.1
O14967,Calmegin OS=Homo sapiens OX=9606 GN=CLGN PE=1 SV=1,130.1445961,44.26229508,25,55,24,24,1,610,69.994,4.69,FALSE,High,Master Protein,14.615,0,671.3626855,44.26229508,25,55,547.8,1366.3,2056,3331.6,3146.1,5887,3086.8,1310,1064.5,644.5,523.2
Q9P2B2,Prostaglandin F2 receptor negative regulator OS=Homo sapiens OX=9606 GN=PTGFRN PE=1 SV=2,130.1153954,36.40500569,29,42,28,28,1,879,98.495,6.61,FALSE,High,Master Protein,4.055,1,789.3681321,36.40500569,29,42,480.3,1151.1,1535.4,2086.3,1889.3,3340.4,1735.1,890.4,1010.3,540.7,580.5
Q68EM7,Rho GTPase-activating protein 17 OS=Homo sapiens OX=9606 GN=ARHGAP17 PE=1 SV=1,130.094423,33.59818388,22,41,21,21,1,881,95.377,7.62,FALSE,High,Master Protein,4.78,1,612.1825,33.59818388,22,41,680.1,994.6,936.5,1304.8,1224.5,2632.5,2056.4,1462.8,1491.7,724.5,534.4
Q8N9T8,Protein KRI1 homolog OS=Homo sapiens OX=9606 GN=KRI1 PE=1 SV=3,129.5293997,37.69559033,23,48,23,23,1,703,82.548,5.14,FALSE,High,Master Protein,9,0,873.8441612,37.69559033,23,48,580.7,797.5,809.2,957.4,1057.6,2996.3,3040.2,2239.9,2683.7,1190.5,631.2
Q9UHD9,Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2,129.5284873,29.32692308,13,46,6,6,1,624,65.655,5.22,FALSE,High,Master Protein,72.564,0,1088.384783,29.32692308,13,46,66.6,223.5,248.1,344.1,325.4,584.6,479.6,386.5,499.6,737.1,1077.3
Q9UIG0,Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2,129.4947232,24.81456507,37,45,35,35,1,1483,170.796,8.48,FALSE,High,Master Protein,1.647,1,730.2755698,24.81456507,37,45,5761.9,1804.1,1424.9,1264.5,923.2,1535.2,1017.2,646.7,688.9,427.4,497.2
Q9BXB4,Oxysterol-binding protein-related protein 11 OS=Homo sapiens OX=9606 GN=OSBPL11 PE=1 SV=2,129.4734729,40.82998661,25,44,23,23,1,747,83.591,7.06,FALSE,High,Master Protein,4.623,2,754.0054634,40.82998661,25,44,378.2,1188.3,1664.8,2418.5,1979.3,3074.6,1614.4,796.9,781.9,568.9,1007.5
Q8NDV7,Trinucleotide repeat-containing gene 6A protein OS=Homo sapiens OX=9606 GN=TNRC6A PE=1 SV=2,129.4574392,19.97961264,26,36,26,26,1,1962,210.169,7.01,FALSE,High,Master Protein,1.25,0,830.6926063,19.97961264,26,36,299.1,337.1,402.7,530.5,539.7,1315.5,1161.7,831.1,871.3,381.5,349.4
Q9NUU7,ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1,129.4376892,55.43933054,26,49,4,5,1,478,53.941,6.58,FALSE,High,Master Protein,10.45,17,1211.683674,55.43933054,26,49,1183.2,1409.7,1489.7,1927.2,1786.9,3995.2,3413.1,2587.3,3305.5,2251,2878.7
Q15042,Rab3 GTPase-activating protein catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP1 PE=1 SV=3,129.4359634,34.76044852,30,45,30,30,1,981,110.454,5.55,FALSE,High,Master Protein,3.833,0,803.221504,34.76044852,30,45,375.8,1020.2,1334.6,1942.6,1990.3,3979.5,2590.8,1579.6,1555.6,1529,1783.7
O14777,Kinetochore protein NDC80 homolog OS=Homo sapiens OX=9606 GN=NDC80 PE=1 SV=1,129.3806952,43.45794393,25,41,25,25,1,642,73.867,5.6,FALSE,High,Master Protein,4.179,0,829.2780002,43.45794393,25,41,711.3,1039.2,1029.6,1344.1,1298.5,2904.1,2598.5,1849.9,2211.7,1238.6,1337.7
Q7Z2K8,G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2,129.2341891,41.96428571,41,52,41,41,1,1008,102.336,8.06,FALSE,High,Master Protein,2.684,0,794.7273297,41.96428571,41,52,930.5,2713.7,3190.4,4068.1,3178,4629.1,2411.4,1316.4,1578.7,934.3,1569.1
P10321,HLA class I histocompatibility antigen  Cw-7 alpha chain OS=Homo sapiens OX=9606 GN=HLA-C PE=1 SV=3,129.1209594,43.98907104,13,37,2,5,1,366,40.623,6.04,FALSE,High,Master Protein,17.33,11,1036.774094,43.98907104,13,37,809.7,1543.1,2431.4,3576.4,3164.6,5442.6,2663.9,1035.3,854.7,363.8,518.7
Q02750,Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2,129.0917501,44.52926209,16,43,10,10,1,393,43.411,6.62,FALSE,High,Master Protein,32.405,5,741.4577759,44.52926209,16,43,540.6,693.8,756.5,939.5,882.2,1684.8,1700.8,1348.2,1658.5,1009.9,3038.6
Q5PRF9,Protein Smaug homolog 2 OS=Homo sapiens OX=9606 GN=SAMD4B PE=1 SV=1,129.0628585,39.62536023,16,33,15,15,1,694,75.436,6.83,FALSE,High,Master Protein,7.003,1,776.8328571,39.62536023,16,33,342.3,569.7,642.8,840.1,867.2,2179.6,1986.7,1529.1,2531,1270.7,646.1
Q8IWC1,MAP7 domain-containing protein 3 OS=Homo sapiens OX=9606 GN=MAP7D3 PE=1 SV=2,129.0472621,40.1826484,39,53,35,35,1,876,98.368,9.32,FALSE,High,Master Protein,5.21,3,714.9957888,40.1826484,39,53,2809.3,3149.3,2593.1,2415,1879.9,3848.7,3078.6,2180.5,2193.4,1087.4,750.8
Q8NHP6,Motile sperm domain-containing protein 2 OS=Homo sapiens OX=9606 GN=MOSPD2 PE=1 SV=1,128.9940359,41.89189189,22,39,22,22,1,518,59.708,5.96,FALSE,High,Master Protein,9,0,833.2241935,41.89189189,22,39,543.1,1051,1540,2433.9,2375.3,4670.1,2558.7,1210.1,883.8,426.4,491.6
Q9NS87,Kinesin-like protein KIF15 OS=Homo sapiens OX=9606 GN=KIF15 PE=1 SV=1,128.9413809,28.89048991,38,44,37,38,1,1388,160.061,6,FALSE,High,Master Protein,1.692,0,650.1106304,28.89048991,38,44,434.6,1077.9,991.2,1009.3,858.5,1986.8,1629.3,1153.4,1542.7,1048.5,707.5
P04637,Cellular tumor antigen p53 OS=Homo sapiens OX=9606 GN=TP53 PE=1 SV=4,128.8218352,78.88040712,22,46,22,22,1,393,43.625,6.79,FALSE,High,Master Protein,15.379,0,1047.603469,78.88040712,22,46,1424.6,4262.7,1947.6,1770.6,1244,2509.5,1963.2,1343.7,1484.7,815.1,801.3
Q14692,Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1,128.7853162,26.28705148,28,41,28,28,1,1282,145.716,6.44,FALSE,High,Master Protein,2.33,0,874.4216233,26.28705148,28,41,960.6,1248,1203.7,1428.8,1425.4,3787.4,3545.3,2827.7,3818.9,1729.9,765.8
Q9Y2B0,Protein canopy homolog 2 OS=Homo sapiens OX=9606 GN=CNPY2 PE=1 SV=1,128.7059949,66.48351648,10,97,10,10,1,182,20.639,4.92,FALSE,High,Master Protein,382.119,0,1811.57,66.48351648,10,97,984,1315.8,2029.2,3248.4,3190.1,6110.4,2984,1168.9,886.3,533.1,1220.3
Q14139,Ubiquitin conjugation factor E4 A OS=Homo sapiens OX=9606 GN=UBE4A PE=1 SV=2,128.6630435,30.11257036,29,63,28,28,1,1066,122.482,5.24,FALSE,High,Master Protein,4.275,0,758.4020377,30.11257036,29,63,339.8,953.6,1289.1,2071.1,2141.8,4501.1,2734.6,1350.6,1043.2,683.3,1483.1
Q9Y613,FH1/FH2 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FHOD1 PE=1 SV=3,128.6211161,28.78006873,26,35,26,26,1,1164,126.473,6.39,FALSE,High,Master Protein,1.848,0,801.9665337,28.78006873,26,35,534,1166.1,1138.5,1318.5,1050.8,1979.4,1366,898,999,626.6,563.4
P25789,Proteasome subunit alpha type-4 OS=Homo sapiens OX=9606 GN=PSMA4 PE=1 SV=1,128.5314661,58.62068966,14,50,13,14,1,261,29.465,7.72,FALSE,High,Master Protein,134.936,0,967.0430144,58.62068966,14,50,279.4,833.4,918.8,1178.4,1016.3,1726.1,1477.9,1861.7,3721,14703.6,2864.4
Q9NP72,Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1,128.4039146,78.6407767,14,48,13,13,1,206,22.963,5.24,FALSE,High,Master Protein,162.789,0,1291.323759,78.6407767,14,48,276.2,1310,2109.4,3136.7,3457.9,7648.5,4106.6,2001.6,1336.1,537.2,505.7
O00541,Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1,128.3889477,44.04761905,27,61,25,26,1,588,67.96,7.33,FALSE,High,Master Protein,10.994,1,893.6519281,44.04761905,27,61,1137.5,1227.3,1261.1,1472.3,1567.6,4440.8,4480.6,3725.1,5358.7,2453.5,1231
Q06481,Amyloid-like protein 2 OS=Homo sapiens OX=9606 GN=APLP2 PE=1 SV=2,128.255554,44.29882045,30,45,28,29,1,763,86.9,4.79,FALSE,High,Master Protein,5.7,0,796.4190224,44.29882045,30,45,581.7,1227,1816.7,2535.3,2094.9,3733.5,2093.9,1101.9,983.6,501.1,783.3
O15226,NF-kappa-B-repressing factor OS=Homo sapiens OX=9606 GN=NKRF PE=1 SV=2,128.2376878,45.36231884,31,41,31,31,1,690,77.624,8.79,FALSE,High,Master Protein,4.36,0,786.3095154,45.36231884,31,41,1812.4,852.5,855,1020,990.8,2403.6,2154.8,1799.6,3425.9,1547.1,525.2
O14828,Secretory carrier-associated membrane protein 3 OS=Homo sapiens OX=9606 GN=SCAMP3 PE=1 SV=3,128.1713359,46.68587896,14,36,14,14,1,347,38.262,7.64,FALSE,High,Master Protein,45.416,0,1252.422995,46.68587896,14,36,349.1,1437.7,1615.1,1871.9,1585.3,3268.1,2181.7,1250.5,1403.4,676.4,347.2
Q9H269,Vacuolar protein sorting-associated protein 16 homolog OS=Homo sapiens OX=9606 GN=VPS16 PE=1 SV=2,127.9980261,37.06793802,25,40,24,25,1,839,94.634,6.77,FALSE,High,Master Protein,3.715,0,772.6529688,37.06793802,25,40,381.3,881.2,1171.5,1846.4,1745.3,3453.4,2382.9,1445.8,1650.8,1034.4,557.4
P21283,V-type proton ATPase subunit C 1 OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=4,127.9747373,54.18848168,20,45,19,19,1,382,43.914,7.46,FALSE,High,Master Protein,12.738,1,871.72844,54.18848168,20,45,337.7,999.8,1716.9,2699.5,2295.7,3637.6,2410.9,1509.6,1716.3,1189.7,935.8
Q53GQ0,Very-long-chain 3-oxoacyl-CoA reductase OS=Homo sapiens OX=9606 GN=HSD17B12 PE=1 SV=2,127.9164405,52.88461538,15,79,15,15,1,312,34.302,9.32,FALSE,High,Master Protein,99,0,1291.594608,52.88461538,15,79,827.2,2648.7,4311.6,7288.1,7171.5,14039.2,6841.6,2594.9,1453.5,884.4,694.7
Q9HAU5,Regulator of nonsense transcripts 2 OS=Homo sapiens OX=9606 GN=UPF2 PE=1 SV=1,127.8774573,26.41509434,32,50,32,32,1,1272,147.717,5.69,FALSE,High,Master Protein,2.799,0,852.6316412,26.41509434,32,50,392.9,713.5,733.2,896.1,965,2532.8,2392.9,1892.1,2538.1,1136.6,631.1
P22087,rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2,127.8751505,54.82866044,17,95,16,17,1,321,33.763,10.18,FALSE,High,Master Protein,26.213,0,1868.122947,54.82866044,17,95,4041.5,1565.7,1790.1,2224.1,2239.8,5883.9,5384.8,3739.4,4621.6,3091.4,1603.3
Q6UW63,Protein O-glucosyltransferase 2 OS=Homo sapiens OX=9606 GN=POGLUT2 PE=1 SV=1,127.8603757,50.79681275,22,45,21,21,1,502,58.005,7.71,FALSE,High,Master Protein,7.297,0,877.9784544,50.79681275,22,45,364.8,668.4,1024.3,1581.6,1568,2974.1,1742.2,829.2,818,632.8,389.3
P23258,Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2,127.6674061,38.80266075,13,47,2,2,1,451,51.138,6.14,FALSE,High,Master Protein,15.876,11,1059.36303,38.80266075,13,47,330.9,743.6,660.2,864.4,884.1,2481.9,2254,1804.9,1597.9,689.6,1358.8
O43837,Isocitrate dehydrogenase [NAD] subunit beta  mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2,127.6331979,53.50649351,18,57,17,17,1,385,42.157,8.46,FALSE,High,Master Protein,26.213,1,961.2527466,53.50649351,18,57,769.2,8073.8,5735.9,3160.6,1093.9,1375,862.3,575.9,689.1,506.6,702.2
Q53H12,Acylglycerol kinase  mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2,127.5744926,52.36966825,20,50,20,20,1,422,47.107,8.09,FALSE,High,Master Protein,16.783,0,1027.829178,52.36966825,20,50,485.6,6775.3,4803.1,2771,917.9,1131.8,773.3,518.5,626.6,611.6,519.8
P23284,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2,127.4935372,55.09259259,14,141,13,13,1,216,23.728,9.41,FALSE,High,Master Protein,236.137,0,2024.63759,55.09259259,14,141,2686.8,3591.7,5419.6,8526.1,8462,16245.6,8825.9,3843.2,3215.7,1911.1,1970.9
P52789,Hexokinase-2 OS=Homo sapiens OX=9606 GN=HK2 PE=1 SV=2,127.4235637,38.7131952,31,41,25,26,1,917,102.313,6.05,FALSE,High,Master Protein,3.99,0,740.6505882,38.7131952,31,41,643.7,682,809,1021.9,930.1,1711.6,1331.5,995.9,1263.8,1138.2,2765.2
Q92917,G-patch domain and KOW motifs-containing protein OS=Homo sapiens OX=9606 GN=GPKOW PE=1 SV=2,127.4184554,55.67226891,21,41,21,21,1,476,52.197,6.15,FALSE,High,Master Protein,9.746,0,792.409899,55.67226891,21,41,686.9,727.2,678.1,883.1,918.8,2392.8,2454.9,1972.6,2845.3,1618.3,1255.7
Q9Y6E2,Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=BZW2 PE=1 SV=1,127.3394083,51.31264916,23,52,21,21,1,419,48.132,6.68,FALSE,High,Master Protein,18.513,1,918.0964477,51.31264916,23,52,479.3,1167.6,1268.2,1723.3,1747.6,4908.8,4619.4,3656.7,4145.1,2233,1384.6
Q2TAY7,WD40 repeat-containing protein SMU1 OS=Homo sapiens OX=9606 GN=SMU1 PE=1 SV=2,127.2963383,42.69005848,21,49,19,20,1,513,57.507,7.18,FALSE,High,Master Protein,9.723,1,1019.874588,42.69005848,21,49,1461.5,1101.3,1007.7,1209.5,1227.2,3329.5,3218.6,2631.5,4039.2,2025.8,1325
O00139,Kinesin-like protein KIF2A OS=Homo sapiens OX=9606 GN=KIF2A PE=1 SV=3,127.2822207,51.55807365,30,47,27,27,1,706,79.905,6.68,FALSE,High,Master Protein,5.7,2,795.0019594,51.55807365,30,47,788.3,1350.8,1214.4,1357.3,1193.3,2637.7,2166.8,1665,2381.7,1385,610.1
P62263,40S ribosomal protein S14 OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=3,127.2785522,37.74834437,6,92,6,6,1,151,16.263,10.05,FALSE,High,Master Protein,2681.696,0,2753.40127,37.74834437,6,92,584,1107,1237.6,1619.1,1739.3,4887.3,4496.1,3139.1,3075.8,1998.2,768
Q8IW35,Centrosomal protein of 97 kDa OS=Homo sapiens OX=9606 GN=CEP97 PE=1 SV=1,127.2310742,42.08092486,27,37,26,26,1,865,96.921,5.02,FALSE,High,Master Protein,4.142,0,598.8333333,42.08092486,27,37,907.8,755.3,875.6,959.4,926.3,2271.5,2022.3,1474.6,1666,1014.1,1083.1
Q96S66,Chloride channel CLIC-like protein 1 OS=Homo sapiens OX=9606 GN=CLCC1 PE=1 SV=1,126.9232119,47.36842105,24,44,24,24,1,551,61.983,5.55,FALSE,High,Master Protein,7.859,0,1048.138805,47.36842105,24,44,512.2,1019.2,1628.3,2501.5,2428.9,4332.3,2281.4,984.3,757.2,472.3,523.2
Q9Y6D6,Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Homo sapiens OX=9606 GN=ARFGEF1 PE=1 SV=2,126.8920421,22.60681449,34,41,18,18,1,1849,208.634,5.85,FALSE,High,Master Protein,1.202,0,698.1417527,22.60681449,34,41,88.3,172.9,204.6,271,251.2,581.7,492.1,387.7,480.8,423.6,498.6
O14818,Proteasome subunit alpha type-7 OS=Homo sapiens OX=9606 GN=PSMA7 PE=1 SV=1,126.5520512,60.88709677,14,75,10,14,1,248,27.87,8.46,FALSE,High,Master Protein,85.596,0,1325.522602,60.88709677,14,75,367.4,896.3,982.1,1341,1170,2000.5,1748.5,2124.8,4505,18038.1,3495.6
O94762,ATP-dependent DNA helicase Q5 OS=Homo sapiens OX=9606 GN=RECQL5 PE=1 SV=2,126.4584552,39.65691221,33,47,33,33,1,991,108.79,8.56,FALSE,High,Master Protein,3.273,0,714.5149579,39.65691221,33,47,669.5,1008.1,1013,1234.6,1186.7,2983.5,2658.3,1921.5,2114.3,1410.1,873.6
O75376,Nuclear receptor corepressor 1 OS=Homo sapiens OX=9606 GN=NCOR1 PE=1 SV=2,126.4491821,19.13934426,39,47,35,35,1,2440,270.044,7.11,FALSE,High,Master Protein,1.084,2,597.6293532,19.13934426,39,47,1929.2,890.6,840,1041.8,974.5,2455.9,2039.8,1549.1,2005.9,1186.1,866.9
O15270,Serine palmitoyltransferase 2 OS=Homo sapiens OX=9606 GN=SPTLC2 PE=1 SV=1,126.4249434,48.39857651,24,40,23,23,1,562,62.884,7.78,FALSE,High,Master Protein,8.38,1,762.7779061,48.39857651,24,40,320.5,1032.3,1650.2,2582.1,2612.6,5142.5,2634,1189,842.4,512.2,747.9
