Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
P0DJD1,RANBP2-like and GRIP domain-containing protein 2 OS=Homo sapiens OX=9606 GN=RGPD2 PE=2 SV=1,181.2206231,21.92482916,37,83,0,1,1,1756,197.185,6.2,FALSE,High,Master Protein,2.472,0,1432.189462,21.92482916,37,83,3.4,2.3,5.5,6.8,9.9,15.9,8.8,5,4.5,7,7.3
Q6P158,Putative ATP-dependent RNA helicase DHX57 OS=Homo sapiens OX=9606 GN=DHX57 PE=1 SV=2,180.650469,30.59163059,37,66,35,35,1,1386,155.507,7.71,FALSE,High,Master Protein,4.055,1,1060.391692,30.59163059,37,66,590.2,627.5,767.2,1243.1,1299.6,3043,2499,1901.8,2106.6,2084.2,473.5
Q9UIA9,Exportin-7 OS=Homo sapiens OX=9606 GN=XPO7 PE=1 SV=3,180.5178309,42.13431463,33,59,33,33,1,1087,123.828,6.32,FALSE,High,Master Protein,4.623,0,1099.638697,42.13431463,33,59,368.9,412.1,547.1,796.9,622,1079.6,763.8,854,987.3,2334.9,3920.3
O60282,Kinesin heavy chain isoform 5C OS=Homo sapiens OX=9606 GN=KIF5C PE=1 SV=1,180.4440839,42.42424242,36,69,20,20,1,957,109.427,6.19,FALSE,High,Master Protein,5.218,1,1255.338194,42.42424242,36,69,711.1,432.1,427.5,654.1,609.5,1291.4,1014.8,779.3,798.1,875.6,927.2
P07954,Fumarate hydratase  mitochondrial OS=Homo sapiens OX=9606 GN=FH PE=1 SV=3,179.5501995,50.19607843,19,71,18,18,1,510,54.602,8.76,FALSE,High,Master Protein,20.544,1,1481.50618,50.19607843,19,71,958.4,5442.6,7153.4,5322.2,1771.6,1598.4,926.6,724.2,720,1072,2071.9
P00505,Aspartate aminotransferase  mitochondrial OS=Homo sapiens OX=9606 GN=GOT2 PE=1 SV=3,179.2858724,71.1627907,27,111,27,27,1,430,47.487,9.01,FALSE,High,Master Protein,56.362,0,1977.96378,71.1627907,27,111,1916.4,12876.6,17058.4,11037.3,3309.3,2274.4,1313.1,983.6,985.8,987.8,984.1
Q9H6T3,RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,179.2297252,56.9924812,32,72,32,32,1,665,75.672,6.84,FALSE,High,Master Protein,19.395,0,1180.137789,56.9924812,32,72,721.2,744.9,931.8,1640.6,1811,4876.2,4198.4,3354.8,3091.8,3711.4,2060
Q9H9B4,Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4,178.9953611,61.18012422,16,106,15,15,1,322,35.596,9.07,FALSE,High,Master Protein,176.828,1,2305.273448,61.18012422,16,106,898.8,4431.3,5663.1,4238.2,1441.2,1337.2,821,638,620.3,583.6,852.6
Q13618,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2,178.8569779,45.05208333,34,60,33,33,1,768,88.873,8.48,FALSE,High,Master Protein,8.559,0,1450.333565,45.05208333,34,60,1280.7,687.9,839.2,1414.3,1446.3,2916.3,2193.9,1690.9,1709.4,1964,1286.7
O75330,Hyaluronan mediated motility receptor OS=Homo sapiens OX=9606 GN=HMMR PE=1 SV=2,178.6689925,53.86740331,42,63,38,40,1,724,84.049,5.83,FALSE,High,Master Protein,7.508,1,887.7739461,53.86740331,42,63,1222.8,1207.7,1524.7,2063.9,1818.1,4819.3,3946.8,2964.1,2616.8,1777.5,1114.5
P46379,Large proline-rich protein BAG6 OS=Homo sapiens OX=9606 GN=BAG6 PE=1 SV=2,178.6328371,35.51236749,25,67,24,24,1,1132,119.334,5.6,FALSE,High,Master Protein,10.13,1,1449.410177,35.51236749,25,67,880.3,646.4,822.2,1232.6,1119,2126.9,1629.6,1329.2,1452.3,2499.2,2511.5
O76031,ATP-dependent Clp protease ATP-binding subunit clpX-like  mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2,178.4176633,48.97314376,28,67,28,28,1,633,69.181,7.58,FALSE,High,Master Protein,11.328,0,1336.530815,48.97314376,28,67,938,5987.5,7702.3,5424.2,1771.3,1556.3,921,683.1,699.7,634.9,619.4
Q8IUD2,ELKS/Rab6-interacting/CAST family member 1 OS=Homo sapiens OX=9606 GN=ERC1 PE=1 SV=1,178.2950248,35.12544803,38,61,31,35,1,1116,128.008,5.97,FALSE,High,Master Protein,3.294,0,1183.945088,35.12544803,38,61,1143.8,789.3,975,1534.3,1518,3537.4,2813,2116.7,2127.9,1648.6,1103
Q9NUL3,Double-stranded RNA-binding protein Staufen homolog 2 OS=Homo sapiens OX=9606 GN=STAU2 PE=1 SV=2,178.1067362,55.78947368,28,68,25,25,1,570,62.569,9.61,FALSE,High,Master Protein,17.047,0,1246.446078,55.78947368,28,68,531.9,572.7,802.4,1331.8,1403.2,3538.9,2945.2,2304.4,2430.8,1393.2,618.3
Q02218,2-oxoglutarate dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3,177.8559313,42.52199413,35,63,27,27,1,1023,115.861,6.86,FALSE,High,Master Protein,8.183,6,1228.886987,42.52199413,35,63,894.4,5022.4,6394.3,4142.1,1528.3,1468.5,969.6,717.7,693,738.3,458.6
O60231,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=2,177.8334866,36.88760807,36,61,34,34,1,1041,119.189,6.8,FALSE,High,Master Protein,6.574,1,1427.079295,36.88760807,36,61,1383.9,795.9,1046.7,1477.7,1560.7,4411.5,3849.5,3330.8,4075.4,3451.3,1408.3
P30084,Enoyl-CoA hydratase  mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4,177.3117693,61.03448276,16,78,16,16,1,290,31.367,8.07,FALSE,High,Master Protein,198.526,0,1929.043962,61.03448276,16,78,1140.6,6682.9,8828.3,5905.6,2098.5,1653.3,992,752.3,734.6,700.1,917.2
Q8NFQ8,Torsin-1A-interacting protein 2 OS=Homo sapiens OX=9606 GN=TOR1AIP2 PE=1 SV=1,177.2659271,68.93617021,23,110,22,22,1,470,51.232,4.96,FALSE,High,Master Protein,70.969,2,1018.600262,68.93617021,23,110,1029.4,917.3,1354.9,2417.6,2352.9,3185,1744.4,716.3,516.8,379.5,465.2
Q13823,Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1,177.0006449,44.73324213,32,75,32,32,1,731,83.603,9.25,FALSE,High,Master Protein,15.577,0,1442.727228,44.73324213,32,75,1204.6,690.4,899.8,1443.6,1623,4803.5,4062,3277.3,4012.7,3300.3,750.9
Q9BXS5,AP-1 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP1M1 PE=1 SV=3,176.5795486,62.1749409,23,64,18,23,1,423,48.556,7.3,FALSE,High,Master Protein,40.753,0,1177.241382,62.1749409,23,64,765.8,1024.1,1435.5,2528.4,2546.9,5508.3,4335.5,3698.6,3236.6,2271.1,1425.1
O94822,E3 ubiquitin-protein ligase listerin OS=Homo sapiens OX=9606 GN=LTN1 PE=1 SV=6,176.5751999,26.72706682,43,64,43,43,1,1766,200.423,6.25,FALSE,High,Master Protein,2.667,0,971.293423,26.72706682,43,64,771,895.6,1115.9,1712.9,1836.8,4028,3030.7,2390.8,3164,3691.6,1256.7
Q9H9A5,CCR4-NOT transcription complex subunit 10 OS=Homo sapiens OX=9606 GN=CNOT10 PE=1 SV=1,176.5512705,49.32795699,32,72,31,31,1,744,82.257,7.78,FALSE,High,Master Protein,12.335,1,1170.61639,49.32795699,32,72,1081.8,716.3,962.7,1438,1584.8,4478.7,3866.6,3032.2,2209.8,1012.5,685.6
A0FGR8,Extended synaptotagmin-2 OS=Homo sapiens OX=9606 GN=ESYT2 PE=1 SV=1,176.0700032,40.49945711,32,69,30,30,1,921,102.294,9.26,FALSE,High,Master Protein,7.799,1,1569.319326,40.49945711,32,69,927.6,1601.7,2011.9,3541.8,3622.6,5460.5,3242.5,1545.8,1130.9,894,783.3
Q92575,UBX domain-containing protein 4 OS=Homo sapiens OX=9606 GN=UBXN4 PE=1 SV=2,176.054206,46.06299213,18,75,18,18,1,508,56.743,6.38,FALSE,High,Master Protein,262.665,0,1505.478472,46.06299213,18,75,988.6,1102.3,1585.2,2775.3,2773.5,3988.4,2266.9,972.3,671.8,526.2,637.4
Q9NUQ3,Gamma-taxilin OS=Homo sapiens OX=9606 GN=TXLNG PE=1 SV=2,175.9715342,64.01515152,33,92,26,27,1,528,60.548,7.52,FALSE,High,Master Protein,39.842,2,1568.857825,64.01515152,33,92,1366,879.9,1112.4,1704.7,1939.7,6232.5,5488.6,4230.7,2777.9,1083.5,652.4
Q12797,Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens OX=9606 GN=ASPH PE=1 SV=3,175.7440106,43.27176781,27,74,26,27,1,758,85.809,5.01,FALSE,High,Master Protein,16.252,0,1399.105727,43.27176781,27,74,1512.7,1628.2,2480.8,4623,4406.9,5774.6,2969.9,1257.1,909.6,858.3,811.5
Q8NBS9,Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,175.5152863,70.83333333,24,92,22,22,1,432,47.599,5.97,FALSE,High,Master Protein,58.948,0,1501.883247,70.83333333,24,92,943.9,1707.6,2610.9,5435,6086.7,8642.9,4596,1929.4,1241.7,845.8,3529.6
P23368,NAD-dependent malic enzyme  mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1,175.3585817,49.48630137,25,88,24,24,1,584,65.402,7.61,FALSE,High,Master Protein,29.539,1,1624.06985,49.48630137,25,88,921.8,7911.7,10404.5,7006.3,2078.3,1450.7,808.5,587.2,610.1,642.8,694.5
O00148,ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2,175.0199406,64.16861827,24,91,11,11,1,427,49.098,5.68,FALSE,High,Master Protein,55.234,1,1604.0493,64.16861827,24,91,708.5,265,354.3,504.3,459.1,1119.5,958.4,939.6,1599.4,1029.5,528.8
Q14254,Flotillin-2 OS=Homo sapiens OX=9606 GN=FLOT2 PE=1 SV=2,174.5487648,65.42056075,26,91,26,26,1,428,47.035,5.25,FALSE,High,Master Protein,25.561,0,2078.667372,65.42056075,26,91,1234.4,3301.4,4179.7,7067.7,6162.3,5341.6,2559.6,1327.9,1396.1,1311,1339.2
Q9NW13,RNA-binding protein 28 OS=Homo sapiens OX=9606 GN=RBM28 PE=1 SV=3,174.4634903,47.03557312,38,67,37,37,1,759,85.685,9.22,FALSE,High,Master Protein,12.895,0,1098.475719,47.03557312,38,67,1792.3,1064,1393.1,2143.2,2230.2,6198.6,4996.7,3803.5,5526.2,4525.7,802.5
Q93050,V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens OX=9606 GN=ATP6V0A1 PE=1 SV=3,174.4450243,36.32019116,25,71,22,23,1,837,96.35,6.43,FALSE,High,Master Protein,12.154,0,1432.045661,36.32019116,25,71,606.8,1057.6,1451.2,2791.9,3150.3,5129.5,3211.2,1796.8,1405.4,867.6,649.9
O00232,26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3,174.3999558,61.40350877,30,76,27,28,1,456,52.871,7.65,FALSE,High,Master Protein,35.21,1,1669.595692,61.40350877,30,76,907.7,991.8,1232,1718,1281.1,2232.7,1700.2,2405.2,3396.3,21368.7,2646.6
Q15758,Neutral amino acid transporter B(0) OS=Homo sapiens OX=9606 GN=SLC1A5 PE=1 SV=2,174.3595775,33.82624769,13,62,13,13,1,541,56.562,5.48,FALSE,High,Master Protein,34.112,0,2116.769669,33.82624769,13,62,554.1,2803.4,2844.4,4061.3,4001.7,4640.1,2542,1070.3,1004.1,461.8,425.2
Q9P265,Disco-interacting protein 2 homolog B OS=Homo sapiens OX=9606 GN=DIP2B PE=1 SV=3,174.1656043,33.12182741,41,58,37,37,1,1576,171.382,8.09,FALSE,High,Master Protein,3.467,3,1004.095464,33.12182741,41,58,968.9,1075.7,1124.4,1891.9,1793.9,3245.3,2251.5,1466.6,1570.3,1380,634.7
Q9UBF2,Coatomer subunit gamma-2 OS=Homo sapiens OX=9606 GN=COPG2 PE=1 SV=1,173.8928365,44.43168772,31,71,25,25,1,871,97.56,5.81,FALSE,High,Master Protein,8.55,0,1234.279279,44.43168772,31,71,394,742.8,1148.1,1794.6,1756.3,2828.2,1783,1223,1208.8,3733.7,1505.6
Q92922,SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,173.8045002,38.82352941,41,65,31,32,1,1105,122.79,5.76,FALSE,High,Master Protein,6.711,8,1165.744636,38.82352941,41,65,11289.7,1069.4,1273.7,1379.1,1250.7,2431.3,1936.9,1584.1,2183.6,1844.6,638.8
P49790,Nuclear pore complex protein Nup153 OS=Homo sapiens OX=9606 GN=NUP153 PE=1 SV=2,173.6727382,33.89830508,37,51,37,37,1,1475,153.843,8.73,FALSE,High,Master Protein,3.911,0,1081.311789,33.89830508,37,51,5080.9,582,739.2,995.7,842.5,1584.2,1194.1,1023.8,1187.8,2481.1,2482.9
Q9UPQ9,Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens OX=9606 GN=TNRC6B PE=1 SV=4,173.6409912,32.29678123,40,66,40,40,1,1833,193.883,6.76,FALSE,High,Master Protein,2.713,0,1149.266548,32.29678123,40,66,637.7,613.4,713.3,1083,1056.4,2613.8,2140.4,1724,1727.3,1353.3,794.8
P13807,Glycogen [starch] synthase  muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2,173.4622877,48.16824966,30,84,27,30,1,737,83.732,6.18,FALSE,High,Master Protein,16.013,0,1328,48.16824966,30,84,517.9,564.6,692.6,1234.2,1506.4,7620.4,6962.7,6225.3,3816.2,1262.8,594.2
P33527,Multidrug resistance-associated protein 1 OS=Homo sapiens OX=9606 GN=ABCC1 PE=1 SV=3,173.1643092,28.8700196,38,54,36,38,1,1531,171.481,7.11,FALSE,High,Master Protein,2.615,0,1155.277967,28.8700196,38,54,515.6,2223.3,2071.2,2694.1,1874.8,1886.5,1065.8,569.1,606.2,380.6,404.6
O60341,Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A PE=1 SV=2,173.0909513,51.5258216,29,57,29,29,1,852,92.845,6.52,FALSE,High,Master Protein,6.906,0,1242.994706,51.5258216,29,57,4232.7,788.3,1044.2,1389.5,1352.5,3610.9,2894.9,2333.6,2485.7,1823.3,866.4
P43490,Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1,172.9076661,63.95112016,28,73,28,28,1,491,55.487,7.15,FALSE,High,Master Protein,33.145,0,1768.223944,63.95112016,28,73,1238.1,1116.6,1470.2,2548.6,2537.5,5412.5,4343.6,3170.4,3132.5,3527.7,4399.2
P13591,Neural cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=NCAM1 PE=1 SV=3,172.730008,39.27738928,29,58,29,29,1,858,94.515,4.87,FALSE,High,Master Protein,9,0,1240.698095,39.27738928,29,58,374.6,1421.7,1501.6,2494.9,2400.8,3040.7,1708.6,812,858.9,393.2,334.9
Q92576,PHD finger protein 3 OS=Homo sapiens OX=9606 GN=PHF3 PE=1 SV=3,172.711731,28.78862187,46,55,46,46,1,2039,229.339,6.96,FALSE,High,Master Protein,1.813,0,1024.585319,28.78862187,46,55,6122.4,630.7,788.4,930.7,927.8,2186.4,1794.4,1456.8,1454.3,1121,720.9
Q7Z5L9,Interferon regulatory factor 2-binding protein 2 OS=Homo sapiens OX=9606 GN=IRF2BP2 PE=1 SV=2,172.6842851,62.35093697,23,62,21,21,1,587,60.987,8.69,FALSE,High,Master Protein,15.298,2,1241.624884,62.35093697,23,62,1592.1,494.6,545.9,804,857.6,2295.1,1961.7,1545.4,1311.2,937.5,529.1
O15228,Dihydroxyacetone phosphate acyltransferase OS=Homo sapiens OX=9606 GN=GNPAT PE=1 SV=1,172.6436109,47.05882353,27,55,27,27,1,680,77.138,6.57,FALSE,High,Master Protein,10.743,0,1132.772145,47.05882353,27,55,745.3,1162.2,1832.2,3673.1,4166,5734.8,2691.7,913.7,599.8,552.6,486.6
O75521,Enoyl-CoA delta isomerase 2  mitochondrial OS=Homo sapiens OX=9606 GN=ECI2 PE=1 SV=4,172.4335576,53.55329949,16,58,16,16,1,394,43.557,9,FALSE,High,Master Protein,79.309,0,1561.676721,53.55329949,16,58,797.8,2110.7,3100.8,3846,3642.7,4732.6,2131.6,804.5,564.5,636.5,582
O14936,Peripheral plasma membrane protein CASK OS=Homo sapiens OX=9606 GN=CASK PE=1 SV=3,172.3079844,40.3887689,32,67,32,32,1,926,105.056,6.43,FALSE,High,Master Protein,6.88,0,1228.51269,40.3887689,32,67,856.1,2384.2,2383.6,3145.8,2751.7,3455,1960.4,1097.1,990.4,961.2,830.3
Q8IU81,Interferon regulatory factor 2-binding protein 1 OS=Homo sapiens OX=9606 GN=IRF2BP1 PE=1 SV=1,172.2012433,60.78767123,24,59,24,24,1,584,61.649,8.18,FALSE,High,Master Protein,13.384,0,1196.94987,60.78767123,24,59,1795.5,517.6,650.3,1031.9,1110.6,3006.4,2540.3,2020.6,1834.1,1343.6,678.2
P55786,Puromycin-sensitive aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=2,172.1729649,38.52013058,35,70,21,35,1,919,103.211,5.72,FALSE,High,Master Protein,9.412,0,1331.514128,38.52013058,35,70,766.3,1504.3,1938,2653.4,1756.5,2391.7,1553,1644.2,2041.1,1308.2,12448.9
Q9H0B6,Kinesin light chain 2 OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1,172.1475017,60.77170418,31,58,22,23,1,622,68.892,7.15,FALSE,High,Master Protein,16.783,7,1009.555477,60.77170418,31,58,1006.9,769.6,923.5,1411.1,1379.1,2992.7,2302.5,1801.9,1769.9,2000.9,2001.8
Q9NY65,Tubulin alpha-8 chain OS=Homo sapiens OX=9606 GN=TUBA8 PE=1 SV=1,172.1349115,37.63919822,13,237,1,1,1,449,50.062,5.06,FALSE,High,Master Protein,60.897,0,5112.543663,37.63919822,13,237,12.2,11.4,24.5,36.5,30.5,49.3,33,32.6,41.4,64.3,157.9
P54578,Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=3,171.7934667,58.09716599,28,64,28,28,1,494,56.033,5.3,FALSE,High,Master Protein,31.819,0,1506.18845,58.09716599,28,64,656.8,718.1,887.3,1453.6,1126.3,1990.7,1468.1,1845.2,2371.7,10184.1,5241.2
Q9Y295,Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=DRG1 PE=1 SV=1,171.642759,57.76566757,20,81,19,19,1,367,40.517,8.9,FALSE,High,Master Protein,48.239,1,1788.445743,57.76566757,20,81,1063.3,1417.7,1921.3,3099.6,3241.7,8736.2,7191.1,5620.6,4248.9,1629.1,774.2
Q14643,Inositol 1 4 5-trisphosphate receptor type 1 OS=Homo sapiens OX=9606 GN=ITPR1 PE=1 SV=3,171.3311341,20.52211748,56,77,43,43,1,2758,313.729,6.04,FALSE,High,Master Protein,1.604,0,939.5936942,20.52211748,56,77,752.8,1204.1,1619.7,2749.3,2655.6,3898.1,2318.9,1309.5,1029.1,912.9,922.7
Q13523,Serine/threonine-protein kinase PRP4 homolog OS=Homo sapiens OX=9606 GN=PRPF4B PE=1 SV=3,171.2805881,33.66434955,32,66,31,31,1,1007,116.916,10.26,FALSE,High,Master Protein,7.111,0,1456.822694,33.66434955,32,66,1220.2,617.9,801,1345.8,1551.7,4858,4443.3,3687.5,3753.3,2561.1,623.9
Q04721,Neurogenic locus notch homolog protein 2 OS=Homo sapiens OX=9606 GN=NOTCH2 PE=1 SV=3,171.2598667,22.58195063,36,58,31,33,1,2471,265.226,5.14,FALSE,High,Master Protein,1.98,2,968.9450732,22.58195063,36,58,755.6,735.1,844.8,1498.5,1553,2398.3,1355,731.3,911,616.6,665
Q6PI48,Aspartate--tRNA ligase  mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1,171.2484107,48.0620155,28,75,27,27,1,645,73.516,8.02,FALSE,High,Master Protein,14.348,1,1507.900368,48.0620155,28,75,1195.8,9027.3,11612.8,7549.4,2599.7,2212.9,1413.7,1082.3,1109.2,1367.2,773.1
P49750,YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=4,171.160375,24.277726,40,58,39,39,1,2146,241.495,6.55,FALSE,High,Master Protein,1.929,1,864.6482809,24.277726,40,58,3992.1,660.5,809.8,1003.7,931.4,1794.7,1398.2,1163.1,1749.8,1005.4,456.8
Q5T8P6,RNA-binding protein 26 OS=Homo sapiens OX=9606 GN=RBM26 PE=1 SV=3,171.0068796,28.79841112,29,58,27,27,1,1007,113.527,9.16,FALSE,High,Master Protein,12.895,1,1285.185475,28.79841112,29,58,1783.6,810.9,1005.4,1440.6,1500.2,4468.6,3749.8,3062.7,3164.6,2327,690.8
Q9BZZ5,Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3,171.0031767,58.96946565,28,84,28,28,1,524,58.968,7.34,FALSE,High,Master Protein,24.119,0,1590.621796,58.96946565,28,84,3165,752.1,942.6,1460.7,1410.4,3710.6,3367.1,3331.9,6435.9,3430.2,1570.6
O43815,Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4,170.945643,51.02564103,29,53,27,27,1,780,86.079,5.27,FALSE,High,Master Protein,9.564,2,1303.010564,51.02564103,29,53,891.5,1108.3,1466,2524.4,2480.6,3757.5,2394.7,1369.9,1140.3,1141.6,1323.6
Q9NZW5,MAGUK p55 subfamily member 6 OS=Homo sapiens OX=9606 GN=MPP6 PE=1 SV=2,170.8422173,61.66666667,32,75,29,29,1,540,61.079,6.18,FALSE,High,Master Protein,23.245,2,1221.149801,61.66666667,32,75,858.1,3184.5,2855.6,3940.2,3059.6,3492.1,1964.6,1090.2,1181.5,859.6,830.7
Q5SRE5,Nucleoporin NUP188 homolog OS=Homo sapiens OX=9606 GN=NUP188 PE=1 SV=1,170.7029347,25.72898799,36,58,34,34,1,1749,195.917,6.73,FALSE,High,Master Protein,2.374,2,1156.565678,25.72898799,36,58,1352.5,864.5,1089.1,1717.5,1586.7,3052.8,2256.2,1674.3,1805.2,2548.6,855.2
P18124,60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1,170.5878708,58.46774194,20,206,18,19,1,248,29.207,10.65,FALSE,High,Master Protein,4215.965,0,2683.583898,58.46774194,20,206,1519.2,2767.3,3878.3,6545.3,7214.8,20265.1,16938.8,12885.1,11459.6,6322.6,1367.8
Q01780,Exosome component 10 OS=Homo sapiens OX=9606 GN=EXOSC10 PE=1 SV=2,170.5028949,46.89265537,35,55,35,35,1,885,100.768,8.46,FALSE,High,Master Protein,4.995,0,1081.85028,46.89265537,35,55,2314.5,694.4,902.5,1113.2,1018.9,2336.2,1921.4,1778.9,2802.6,3279.7,1192.2
Q71RC2,La-related protein 4 OS=Homo sapiens OX=9606 GN=LARP4 PE=1 SV=3,170.224036,39.08839779,22,52,21,21,1,724,80.546,6.61,FALSE,High,Master Protein,11.826,0,1153.608497,39.08839779,22,52,1047.2,1126.1,1510.7,1848.5,1559.1,3693.4,3013.8,2573.5,2773.4,1813.8,710.2
P61011,Signal recognition particle 54 kDa protein OS=Homo sapiens OX=9606 GN=SRP54 PE=1 SV=1,169.9057291,59.92063492,29,65,29,29,1,504,55.668,8.75,FALSE,High,Master Protein,17.632,0,1475.933104,59.92063492,29,65,966.9,1520.6,2276.8,4308.5,3863.8,5492.7,3063.4,1713.1,1469.5,3083.6,1880.1
P14735,Insulin-degrading enzyme OS=Homo sapiens OX=9606 GN=IDE PE=1 SV=4,169.8879023,38.27281649,35,57,35,35,1,1019,117.893,6.61,FALSE,High,Master Protein,5.218,0,1015.069582,38.27281649,35,57,871,1758,2209.2,3278.1,2263.1,3301.1,1871,1519.2,1653.4,1964.9,5760.3
Q06210,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Homo sapiens OX=9606 GN=GFPT1 PE=1 SV=3,169.6001466,51.07296137,30,61,25,25,1,699,78.756,7.11,FALSE,High,Master Protein,8.541,5,1017.315833,51.07296137,30,61,915.7,808.3,1006.5,1466.7,1506.1,2570,2040.4,1546.7,1661.4,3984.8,3666
Q12756,Kinesin-like protein KIF1A OS=Homo sapiens OX=9606 GN=KIF1A PE=1 SV=2,169.285121,31.00591716,41,59,27,27,1,1690,190.944,6.21,FALSE,High,Master Protein,2.025,11,1127.006081,31.00591716,41,59,1055.3,931.4,1298.6,2400.6,2286.3,3563.5,2388.9,1802.3,2032.9,1804.6,2670.9
P43686,26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,169.0376152,57.89473684,25,87,24,24,1,418,47.337,5.21,FALSE,High,Master Protein,74.858,0,1472.130843,57.89473684,25,87,403,505.7,630.3,1089.5,834.3,1386,1042,1559.1,2026.7,13290.1,2311.6
P49748,Very long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Homo sapiens OX=9606 GN=ACADVL PE=1 SV=1,168.9900659,47.63358779,25,61,25,25,1,655,70.345,8.75,FALSE,High,Master Protein,9.537,0,1274.825896,47.63358779,25,61,842.6,4520.7,5626.6,4036.6,1352.8,1272.2,850.8,647.4,621,679.9,551
P43246,DNA mismatch repair protein Msh2 OS=Homo sapiens OX=9606 GN=MSH2 PE=1 SV=1,168.8526234,42.07708779,34,59,33,33,1,934,104.677,5.77,FALSE,High,Master Protein,7.047,1,1391.363595,42.07708779,34,59,7078.7,1282.4,1287,1574.9,1201,2072.8,1606.6,1356.5,1484.9,1718.6,1807.1
A1L0T0,Acetolactate synthase-like protein OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2,168.8521303,51.26582278,24,70,24,24,1,632,67.825,8.15,FALSE,High,Master Protein,17.738,0,1761.108138,51.26582278,24,70,982.7,1270,1803.8,3167.1,3452.3,4849.6,2693.7,1183.5,806.4,727.8,662.9
Q9BZE4,Nucleolar GTP-binding protein 1 OS=Homo sapiens OX=9606 GN=GTPBP4 PE=1 SV=3,168.7179627,51.57728707,32,81,31,31,1,634,73.918,9.5,FALSE,High,Master Protein,15.379,0,1515.613421,51.57728707,32,81,1785.6,1059,1359.9,2192.9,2223.4,6222.5,5213.1,4500.9,6349.1,5233.1,846.4
Q06124,Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=2,168.6678759,61.13902848,32,64,31,31,1,597,68.393,7.3,FALSE,High,Master Protein,14.505,0,1081.157648,61.13902848,32,64,1502.3,840,1043.6,1579.1,1580.6,3362.1,2762.9,2078.9,1943.8,1754.7,1610.5
P30419,Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens OX=9606 GN=NMT1 PE=1 SV=2,168.3053737,51.41129032,22,80,15,15,1,496,56.77,7.8,FALSE,High,Master Protein,52.798,7,1686.706651,51.41129032,22,80,898.2,897.9,1155.4,1917.8,2043,6704.3,5774.4,4560.7,3456.2,1392.3,732.2
