Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q9Y3R5,Protein dopey-2 OS=Homo sapiens OX=9606 GN=DOP1B PE=1 SV=5,69.1492279,13.05483029,26,31,25,25,1,2298,258.068,6.29,FALSE,High,Master Protein,0.648,0,374.2446122,13.05483029,26,31,256.9,276.8,299.7,377.6,399.9,860.1,681.1,612.2,703.7,622.8,239.3
Q9UJX4,Anaphase-promoting complex subunit 5 OS=Homo sapiens OX=9606 GN=ANAPC5 PE=1 SV=2,69.13724286,30.59602649,20,24,20,20,1,755,85.023,6.87,FALSE,High,Master Protein,2.244,0,390.2300929,30.59602649,20,24,808.6,377.1,377.4,416.6,383.3,727.8,602.6,631.7,838.8,1802.9,619
O43583,Density-regulated protein OS=Homo sapiens OX=9606 GN=DENR PE=1 SV=2,69.125331310000007,42.92929293,9,18,9,9,1,198,22.078,5.3,FALSE,High,Master Protein,34.938,0,545.7970588,42.92929293,9,18,2410.8,612.2,614.7,630.6,679.5,1384.4,1204.8,1130.1,1238.2,853,545.7
Q14118,Dystroglycan OS=Homo sapiens OX=9606 GN=DAG1 PE=1 SV=2,69.07550705,28.37988827,17,28,17,17,1,895,97.381,8.56,FALSE,High,Master Protein,1.399,0,353.635,28.37988827,17,28,415,1170.5,1271,1283.1,1038.8,1377.4,727.4,483.2,482.6,402.8,678.4
Q8TAA9,Vang-like protein 1 OS=Homo sapiens OX=9606 GN=VANGL1 PE=1 SV=1,69.02875595,33.39694656,14,24,13,13,1,524,59.937,8.81,FALSE,High,Master Protein,2.981,0,403.8633333,33.39694656,14,24,147.3,350.7,431.9,580.4,490.8,645.3,321.2,186,183.8,110.7,151.8
P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1,69.01631512,36.74540682,14,28,10,14,1,381,42.955,5.35,FALSE,High,Master Protein,7.913,0,425.3052992,36.74540682,14,28,173.8,405,464.4,586.9,581,909.9,531.4,427.7,460.3,1364.5,1235.7
Q9HCK8,Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens OX=9606 GN=CHD8 PE=1 SV=5,68.9664952,11.00348702,26,27,18,18,1,2581,290.338,6.47,FALSE,High,Master Protein,0.488,4,343.1757535,11.00348702,26,27,1352.7,321.6,259.1,257.4,204.4,402.3,260.6,217.4,229.2,185.5,197.4
P68036,Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1,68.9189324,72.07792208,8,20,3,7,1,154,17.85,8.51,FALSE,High,Master Protein,55.234,0,490.2200709,72.07792208,8,20,245.7,412.6,483.8,581.9,642.4,849.1,816,1025.2,878.5,719.7,4380.8
Q96RS6,NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2,68.9096658,29.84562607,13,21,13,13,1,583,66.713,5.11,FALSE,High,Master Protein,1.783,0,434.4009727,29.84562607,13,21,616.3,289.4,301.1,368.5,391.5,754.9,655.8,706.5,1000.9,1078.1,2143.7
Q9Y4F5,Centrosomal protein of 170 kDa protein B OS=Homo sapiens OX=9606 GN=CEP170B PE=1 SV=4,68.90786587,17.49528005,23,29,21,21,1,1589,171.584,6.84,FALSE,High,Master Protein,0.81,0,386.2749203,17.49528005,23,29,394.4,260.1,222.9,234.5,190,367.7,237.6,225.5,223.6,193.9,108.9
B7ZW38,Heterogeneous nuclear ribonucleoprotein C-like 3 OS=Homo sapiens OX=9606 GN=HNRNPCL3 PE=2 SV=1,68.89005993,25.93856655,10,59,0,1,1,293,32.01,5.68,FALSE,High,Master Protein,9,0,940.4193815,25.93856655,10,59,77.9,25.2,24.8,20.6,22.7,40,31.9,38.5,67.4,40.6,NA
A2RTX5,Threonine--tRNA ligase 2  cytoplasmic OS=Homo sapiens OX=9606 GN=TARSL2 PE=1 SV=1,68.82642368,28.17955112,18,28,15,15,1,802,92.586,6.05,FALSE,High,Master Protein,1.644,0,369.9364943,28.17955112,18,28,145.8,174.5,200.9,230.6,209.3,382,277.5,309.3,405.7,1585.7,411.9
Q9BSH4,Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1,68.79953652,42.42424242,10,20,10,10,1,297,32.457,8.13,FALSE,High,Master Protein,4.995,0,415.0035146,42.42424242,10,20,489.1,4580.4,4156,1977.7,724.9,709.9,418.4,314.3,338.6,313.1,384.5
P10155,60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens OX=9606 GN=RO60 PE=1 SV=2,68.74287809,31.59851301,17,30,17,17,1,538,60.631,8.03,FALSE,High,Master Protein,3.146,0,483.7282829,31.59851301,17,30,222.9,293.5,316.5,405.3,413.5,715.2,646.3,747.5,997.8,1047.6,2547.4
Q9H6R4,Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2,68.72641144,15.44502618,16,22,16,16,1,1146,127.513,7.64,FALSE,High,Master Protein,1.212,0,417.1374671,15.44502618,16,22,2229.9,400.5,431.5,395.7,387.2,778.6,685.1,760,1464.3,714.9,332.9
Q6IQ22,Ras-related protein Rab-12 OS=Homo sapiens OX=9606 GN=RAB12 PE=1 SV=3,68.71740688,51.2295082,14,27,13,13,1,244,27.231,8.41,FALSE,High,Master Protein,7.859,0,652.2312483,51.2295082,14,27,429,1079.2,1314.3,1489.1,1514.5,2301.2,1414.3,920.1,906.5,707.5,565
P57088,Transmembrane protein 33 OS=Homo sapiens OX=9606 GN=TMEM33 PE=1 SV=2,68.70924887,44.53441296,10,37,10,10,1,247,27.96,9.7,FALSE,High,Master Protein,81.54,0,356.4260411,44.53441296,10,37,248.4,375.2,554.6,773.6,927.1,1495.6,711.5,335.5,257.9,207.5,172.9
P42025,Beta-centractin OS=Homo sapiens OX=9606 GN=ACTR1B PE=1 SV=1,68.69873158,37.5,12,43,6,6,1,376,42.267,6.4,FALSE,High,Master Protein,8.047,0,517.2249029,37.5,12,43,110.4,141.7,137.7,157.6,152.3,309.7,257,237,214.7,398.1,138.5
Q8IUE6,Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=HIST2H2AB PE=1 SV=3,68.67479164,46.92307692,7,104,3,3,1,130,13.987,10.89,FALSE,High,Master Protein,516.947,0,1215.649805,46.92307692,7,104,1286.3,245.9,192.2,153.2,101.6,156.9,92.9,77.3,92.1,103.9,43.5
Q9UBQ7,Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens OX=9606 GN=GRHPR PE=1 SV=1,68.65762848,40.24390244,11,16,11,11,1,328,35.646,7.39,FALSE,High,Master Protein,6.743,0,428.5576852,40.24390244,11,16,171.2,1177.4,1120.4,656.5,364.5,428.4,234,288.4,351.2,249.5,1248.8
Q9NUM4,Transmembrane protein 106B OS=Homo sapiens OX=9606 GN=TMEM106B PE=1 SV=2,68.64567445,32.48175182,7,18,7,7,1,274,31.108,6.99,FALSE,High,Master Protein,10.788,0,544.9025,32.48175182,7,18,207.2,351.2,552.2,979.4,875.9,1084.2,517.9,301.1,268.2,219.5,155.7
Q9Y4H2,Insulin receptor substrate 2 OS=Homo sapiens OX=9606 GN=IRS2 PE=1 SV=2,68.61342055,15.8445441,17,22,16,16,1,1338,137.249,8.65,FALSE,High,Master Protein,1.025,0,457.2544213,15.8445441,17,22,226.5,224.5,233.5,299.4,330.2,631.3,479,449.3,504.2,419,373.9
O95394,Phosphoacetylglucosamine mutase OS=Homo sapiens OX=9606 GN=PGM3 PE=1 SV=1,68.5772038,32.28782288,15,21,15,15,1,542,59.814,6.25,FALSE,High,Master Protein,2.924,0,400.212575,32.28782288,15,21,268.8,359.7,408.7,509.4,459.8,632.6,437.5,578.9,729.6,488.2,3893.2
Q9Y2D5,A-kinase anchor protein 2 OS=Homo sapiens OX=9606 GN=AKAP2 PE=1 SV=3,68.57440309,21.65308498,15,18,15,15,1,859,94.603,5.11,FALSE,High,Master Protein,1.748,0,401.0770588,21.65308498,15,18,138.9,519.2,545.7,656.5,449.7,551.4,271.1,188.2,232.4,187.3,256.9
P04049,RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=RAF1 PE=1 SV=1,68.54902834,30.24691358,18,25,10,10,1,648,73.005,9.2,FALSE,High,Master Protein,1.929,1,436.1408688,30.24691358,18,25,233.7,222,248.5,291.4,315.7,572.4,466.1,421.1,648.9,576.6,259.3
Q14108,Lysosome membrane protein 2 OS=Homo sapiens OX=9606 GN=SCARB2 PE=1 SV=2,68.53669702,23.64016736,12,36,12,12,1,478,54.255,5.14,FALSE,High,Master Protein,5.918,0,546.2391879,23.64016736,12,36,473,1092,1955,3794.5,3501.4,3590.8,1344.5,609.7,472.4,342.7,322
P62280,40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3,68.53186983,57.59493671,11,97,11,11,1,158,18.419,10.3,FALSE,High,Master Protein,157.489,0,989.6391728,57.59493671,11,97,728.5,1650,1903,2313.3,2775.6,6814.4,6351.3,5315,5533,4270.4,613.6
Q6IN85,Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1,68.47830136,24.12965186,16,20,12,12,1,833,95.308,4.94,FALSE,High,Master Protein,1.488,3,526.7559558,24.12965186,16,20,200.8,182.2,191.2,256.5,257,426,392.7,514.5,743.2,1136.7,2232.2
Q99653,Calcineurin B homologous protein 1 OS=Homo sapiens OX=9606 GN=CHP1 PE=1 SV=3,68.45069869,65.64102564,12,26,12,12,1,195,22.442,5.1,FALSE,High,Master Protein,14.849,0,587.8772523,65.64102564,12,26,584.8,886,1220.5,1894.7,1922,2991.7,1402.9,720.8,461.7,321.9,311.1
Q12860,Contactin-1 OS=Homo sapiens OX=9606 GN=CNTN1 PE=1 SV=1,68.44887791,23.67387033,21,30,21,21,1,1018,113.249,5.9,FALSE,High,Master Protein,1.438,0,465.9286957,23.67387033,21,30,536.2,1214.2,1407.2,1783,1651.5,2282.3,1154.3,704,740.9,523,478.7
Q8IUF8,Ribosomal oxygenase 2 OS=Homo sapiens OX=9606 GN=RIOX2 PE=1 SV=1,68.44443494,35.48387097,15,24,15,15,1,465,52.767,6.7,FALSE,High,Master Protein,3.175,0,406.2475856,35.48387097,15,24,761.9,385.7,387.7,471.4,523.8,1257.9,1161.9,1084.2,1040.3,705.8,343.1
Q9NVU7,Protein SDA1 homolog OS=Homo sapiens OX=9606 GN=SDAD1 PE=1 SV=3,68.42621506,24.45414847,18,30,17,18,1,687,79.82,9.25,FALSE,High,Master Protein,2.529,0,482.6414821,24.45414847,18,30,472.2,673.6,748.6,747.2,784.2,1523.2,1236.6,1135.4,1866.9,1827.8,574.6
Q9HBH5,Retinol dehydrogenase 14 OS=Homo sapiens OX=9606 GN=RDH14 PE=1 SV=1,68.40883064,51.19047619,14,27,14,14,1,336,36.841,8.79,FALSE,High,Master Protein,7.185,0,501.1712071,51.19047619,14,27,202.2,509.4,644.7,630.6,697.5,927,517.8,286.5,280.7,188.6,106
Q9NR28,Diablo homolog  mitochondrial OS=Homo sapiens OX=9606 GN=DIABLO PE=1 SV=1,68.3694437,52.71966527,11,22,10,10,1,239,27.114,5.9,FALSE,High,Master Protein,9,1,508.0240413,52.71966527,11,22,218.7,2158.1,1849.7,823.5,307.7,404.5,276.6,256.7,275.3,285.6,286.7
Q96TC7,Regulator of microtubule dynamics protein 3 OS=Homo sapiens OX=9606 GN=RMDN3 PE=1 SV=2,68.36920238,31.27659574,14,21,12,13,1,470,52.086,5.1,FALSE,High,Master Protein,4.179,0,437.187721,31.27659574,14,21,342.6,2612.7,2365.2,1216.7,462.3,565.3,323.1,262,263.7,224.9,170.8
Q9HCM4,Band 4.1-like protein 5 OS=Homo sapiens OX=9606 GN=EPB41L5 PE=1 SV=3,68.36735107,27.69440655,13,19,13,13,1,733,81.805,6.58,FALSE,High,Master Protein,1.801,0,386.1325,27.69440655,13,19,165,430.6,466.3,578.9,502.7,713,347,265.3,255.1,217.5,183
Q9H7F0,Probable cation-transporting ATPase 13A3 OS=Homo sapiens OX=9606 GN=ATP13A3 PE=1 SV=4,68.34805103,17.862969,17,22,17,17,1,1226,137.953,6.64,FALSE,High,Master Protein,1.183,0,360.4475,17.862969,17,22,231.5,557.8,611.2,863.9,881.6,1608.5,1019.5,679.8,530.8,283.9,169.3
Q9NZL9,Methionine adenosyltransferase 2 subunit beta OS=Homo sapiens OX=9606 GN=MAT2B PE=1 SV=1,68.32821169,44.91017964,12,23,12,12,1,334,37.528,7.36,FALSE,High,Master Protein,6.197,0,524.3066667,44.91017964,12,23,178,358.8,362.4,364.2,317.8,420.7,349.6,499.1,642.5,1153,2661.2
P36507,Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1,68.32526919,35.75,12,18,7,7,1,400,44.396,6.55,FALSE,High,Master Protein,4.179,0,486.3435749,35.75,12,18,66.3,78.5,96.3,135.5,144.7,208.5,146,151.9,181.5,159.3,808.4
Q92609,TBC1 domain family member 5 OS=Homo sapiens OX=9606 GN=TBC1D5 PE=1 SV=1,68.29077804,31.32075472,19,26,19,19,1,795,88.949,6.54,FALSE,High,Master Protein,2.162,0,353.6937853,31.32075472,19,26,172,161.3,187.2,245.1,289.5,490,337.4,283,364.9,453.9,195.2
Q96RT7,Gamma-tubulin complex component 6 OS=Homo sapiens OX=9606 GN=TUBGCP6 PE=1 SV=3,68.26567473,10.39032435,14,20,13,13,1,1819,200.372,6.32,FALSE,High,Master Protein,0.56,0,363.2424985,10.39032435,14,20,118.1,202.2,203.1,162.5,182.6,389.1,362.9,311.5,376.3,212.4,106.2
Q9NVH2,Integrator complex subunit 7 OS=Homo sapiens OX=9606 GN=INTS7 PE=1 SV=1,68.21168601,22.45322245,18,22,17,17,1,962,106.766,8.02,FALSE,High,Master Protein,1.099,1,375.4008308,22.45322245,18,22,1464.7,459.3,498.6,517.7,524.1,984.5,870.8,799.3,944.9,707,644.1
Q16706,Alpha-mannosidase 2 OS=Homo sapiens OX=9606 GN=MAN2A1 PE=1 SV=2,68.15082068,11.45104895,12,21,11,11,1,1144,131.057,7.58,FALSE,High,Master Protein,1.073,0,423.16,11.45104895,12,21,189.8,769,1152.8,1078.8,576.1,611.5,380.5,280.4,309.7,219.1,159.4
P54289,Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3,68.08659783,20.58023572,19,24,18,18,1,1103,124.49,5.27,FALSE,High,Master Protein,1.383,1,409.7014857,20.58023572,19,24,189.9,376.1,435.9,654.7,630,922,438.4,285.3,271.1,184.6,180.3
Q6P6B1,Glutamate-rich protein 5 OS=Homo sapiens OX=9606 GN=ERICH5 PE=2 SV=1,68.02685546,56.95187166,16,24,16,16,1,374,39.911,4.49,FALSE,High,Master Protein,5.422,0,378.8939416,56.95187166,16,24,143.6,349,462.2,570.2,539.7,668.2,389.3,221.1,279.8,143.8,195.8
Q9ULM6,CCR4-NOT transcription complex subunit 6 OS=Homo sapiens OX=9606 GN=CNOT6 PE=1 SV=2,68.02671724,26.39138241,13,20,9,9,1,557,63.266,7.27,FALSE,High,Master Protein,2.282,2,376.41,26.39138241,13,20,206.4,227.1,247.3,308.1,339.8,781.8,651.3,589,489,327.6,228.6
Q9BW27,Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1,68.02641669,28.96341463,14,21,14,14,1,656,74.971,5.55,FALSE,High,Master Protein,2.384,0,330.3048255,28.96341463,14,21,1008.1,569.9,591.4,761.6,674,1023.1,551.9,429.2,435.5,689.3,979.8
Q8WX92,Negative elongation factor B OS=Homo sapiens OX=9606 GN=NELFB PE=1 SV=1,68.00685226,33.96551724,19,25,18,18,1,580,65.655,6.13,FALSE,High,Master Protein,2.981,0,379.8655145,33.96551724,19,25,616.5,434.9,492.1,610.6,761.5,1655.1,1563.9,1536.2,1965.3,1508.3,975.6
O94992,Protein HEXIM1 OS=Homo sapiens OX=9606 GN=HEXIM1 PE=1 SV=1,67.9915321,38.16155989,10,32,9,9,1,359,40.598,4.89,FALSE,High,Master Protein,10.365,1,508.1851546,38.16155989,10,32,141.8,153.8,167.1,192.1,225.4,568.2,569.6,594.8,730.7,527.3,297.2
P16422,Epithelial cell adhesion molecule OS=Homo sapiens OX=9606 GN=EPCAM PE=1 SV=2,67.98689735,35.98726115,10,26,10,10,1,314,34.91,7.46,FALSE,High,Master Protein,6.627,0,491.3739892,35.98726115,10,26,274.1,762.7,993.4,1171.5,1239.5,1463,791,388.8,428.4,236.5,185.5
O43933,Peroxisome biogenesis factor 1 OS=Homo sapiens OX=9606 GN=PEX1 PE=1 SV=1,67.96936496,17.5370226,24,31,24,24,1,1283,142.778,6.33,FALSE,High,Master Protein,1.495,0,350.7679296,17.5370226,24,31,295.8,481.2,611.3,822.7,840.5,1211.5,634.5,461.1,476.5,448.8,283
Q8IXI2,Mitochondrial Rho GTPase 1 OS=Homo sapiens OX=9606 GN=RHOT1 PE=1 SV=2,67.91699802,30.42071197,16,22,15,15,1,618,70.739,6.27,FALSE,High,Master Protein,2.875,0,399.074051,30.42071197,16,22,307,1230.7,1450.5,682.5,381.6,462.8,304.2,254.3,238.9,222.3,241.9
P50914,60S ribosomal protein L14 OS=Homo sapiens OX=9606 GN=RPL14 PE=1 SV=4,67.9147419,47.44186047,13,90,12,13,1,215,23.417,10.93,FALSE,High,Master Protein,99,0,959.6700431,47.44186047,13,90,769.2,1339.7,1798.2,2041.1,2709.2,5702.1,5671.8,4450.5,4983.9,2448.1,690.5
Q9BQ95,Evolutionarily conserved signaling intermediate in Toll pathway  mitochondrial OS=Homo sapiens OX=9606 GN=ECSIT PE=1 SV=1,67.91233936,36.65893271,12,20,12,12,1,431,49.117,6.29,FALSE,High,Master Protein,3.394,0,433.3204008,36.65893271,12,20,253,1644.1,1494,800.3,357.2,457.8,306.4,290.7,349.1,362.5,594.5
P53985,Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3,67.86368302,20.6,12,38,12,12,1,500,53.909,8.66,FALSE,High,Master Protein,16.191,0,517.4533929,20.6,12,38,252.7,1910.8,2400.7,3140.7,2709.3,3311.1,1381.4,650.5,654.6,200.3,203.7
Q9NQW7,Xaa-Pro aminopeptidase 1 OS=Homo sapiens OX=9606 GN=XPNPEP1 PE=1 SV=3,67.83742778,34.83146067,19,32,18,18,1,623,69.873,5.67,FALSE,High,Master Protein,2.455,1,467.757994,34.83146067,19,32,178.9,432.1,451.8,485.3,405.7,509.8,324.1,392.9,476.6,469.5,2384
P54760,Ephrin type-B receptor 4 OS=Homo sapiens OX=9606 GN=EPHB4 PE=1 SV=2,67.80011609,23.60688956,17,25,13,13,1,987,108.201,6.9,FALSE,High,Master Protein,1.336,2,360.0968421,23.60688956,17,25,170.6,396.4,497.9,576,598.5,738.2,401.7,226.1,225.3,143.3,108.6
P29084,Transcription initiation factor IIE subunit beta OS=Homo sapiens OX=9606 GN=GTF2E2 PE=1 SV=1,67.79640485,52.23367698,15,24,15,15,1,291,33.023,9.66,FALSE,High,Master Protein,5.813,0,368.1110526,52.23367698,15,24,527.7,317.9,342,369.2,398.2,883.1,837.2,781.4,882.1,556.1,607.6
P35268,60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2,67.75785618,60.15625,7,74,7,7,1,128,14.778,9.19,FALSE,High,Master Protein,680.292,0,1408.781402,60.15625,7,74,845.6,1137.2,1292.6,1566.1,1730.1,4044.2,3521.3,2998.1,3227.6,1434.2,630.3
Q8NBI6,Xyloside xylosyltransferase 1 OS=Homo sapiens OX=9606 GN=XXYLT1 PE=1 SV=1,67.70228998,42.7480916,15,22,15,15,1,393,43.778,8.13,FALSE,High,Master Protein,4.38,0,445.6643764,42.7480916,15,22,446,605.4,849.2,1142.4,1138.2,1731,834.9,471.1,351.7,316.3,310.9
Q05048,Cleavage stimulation factor subunit 1 OS=Homo sapiens OX=9606 GN=CSTF1 PE=1 SV=1,67.64589224,37.81902552,11,23,11,11,1,431,48.327,6.58,FALSE,High,Master Protein,4.926,0,314.205,37.81902552,11,23,619.1,185.2,198.1,164.8,196.9,330.8,253.9,280.5,384.1,263.6,213.3
Q92540,Protein SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=2,67.62390814,20.75637643,20,32,19,19,1,1137,127.202,8.72,FALSE,High,Master Protein,1.825,0,366.2552941,20.75637643,20,32,358,365.2,430.7,531.8,610.7,1182,945.7,894.7,994.7,764.7,267.2
Q5VW36,Focadhesin OS=Homo sapiens OX=9606 GN=FOCAD PE=1 SV=1,67.57146301,13.1038312,23,28,23,23,1,1801,199.944,6.62,FALSE,High,Master Protein,0.854,0,325.9407099,13.1038312,23,28,405.7,417.6,450.3,532.8,571.2,1244.5,1078,1106.2,1399.5,1009.5,343.9
P62070,Ras-related protein R-Ras2 OS=Homo sapiens OX=9606 GN=RRAS2 PE=1 SV=1,67.53620721,56.8627451,11,23,9,9,1,204,23.385,6.01,FALSE,High,Master Protein,14.849,3,525.1005016,56.8627451,11,23,276.6,1232.1,1352.8,1794.3,1589.9,2123.3,1026.4,571.6,570,303.5,352.6
Q14232,Translation initiation factor eIF-2B subunit alpha OS=Homo sapiens OX=9606 GN=EIF2B1 PE=1 SV=1,67.53151601,46.2295082,13,18,13,13,1,305,33.691,7.33,FALSE,High,Master Protein,7.799,0,462.4172092,46.2295082,13,18,372.6,456.2,507.9,623.6,728,1365.9,1186.7,1351.3,1519.5,2956.6,2839.9
Q8IY63,Angiomotin-like protein 1 OS=Homo sapiens OX=9606 GN=AMOTL1 PE=1 SV=1,67.43617977,22.28033473,17,20,15,15,1,956,106.508,7.11,FALSE,High,Master Protein,1.319,1,367.6914286,22.28033473,17,20,164.7,414.9,400.5,409.9,305.7,405.4,252.2,213.1,249.6,187.3,144.3
Q9Y4B6,DDB1- and CUL4-associated factor 1 OS=Homo sapiens OX=9606 GN=DCAF1 PE=1 SV=3,67.41250949,14.73125415,18,20,18,18,1,1507,168.9,5.06,FALSE,High,Master Protein,0.668,0,302.438491,14.73125415,18,20,295.5,404.2,436.7,487.3,460.9,808.9,561.9,720.7,900.9,3910.2,1213.4
Q9Y4R8,Telomere length regulation protein TEL2 homolog OS=Homo sapiens OX=9606 GN=TELO2 PE=1 SV=2,67.37478127,22.10274791,17,25,17,17,1,837,91.689,5.76,FALSE,High,Master Protein,1.448,0,384.1885659,22.10274791,17,25,160,202.2,226.3,270.1,280.2,531.5,424.7,438.6,545.6,881.9,882.7
P20585,DNA mismatch repair protein Msh3 OS=Homo sapiens OX=9606 GN=MSH3 PE=1 SV=4,67.35677004,19.70096746,18,25,18,18,1,1137,127.332,8.02,FALSE,High,Master Protein,0.995,0,345.3865419,19.70096746,18,25,1381.5,491.2,382,352.9,300.4,425.6,294.1,247.9,286.8,262.8,250.9
Q9H1B7,Probable E3 ubiquitin-protein ligase IRF2BPL OS=Homo sapiens OX=9606 GN=IRF2BPL PE=1 SV=1,67.35222336,24.3718593,15,18,12,12,1,796,82.607,8.24,FALSE,High,Master Protein,1.512,0,541.9386062,24.3718593,15,18,705.6,295.3,261.6,319.9,311.1,751.5,662.9,590.1,618,505.2,295.4
Q92979,Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4,67.32647721,51.2295082,10,22,10,10,1,244,26.703,9.17,FALSE,High,Master Protein,9,0,576.86,51.2295082,10,22,827.9,323.6,349.7,360.9,447,878.2,855.9,779.7,1263.9,929.9,260.5
Q9NZL4,Hsp70-binding protein 1 OS=Homo sapiens OX=9606 GN=HSPBP1 PE=1 SV=2,67.30055855,38.71866295,10,23,10,10,1,359,39.277,5.21,FALSE,High,Master Protein,4.012,0,536.7092461,38.71866295,10,23,270.7,300.7,334.9,362.7,386.8,539.7,477.6,384.6,509.6,366.1,1355.5
Q96EK7,Constitutive coactivator of peroxisome proliferator-activated receptor gamma OS=Homo sapiens OX=9606 GN=FAM120B PE=1 SV=1,67.28467029,28.68131868,21,28,21,21,1,910,103.716,5.69,FALSE,High,Master Protein,1.471,0,464.11,28.68131868,21,28,301.2,337.1,342.9,356.2,381.3,754.4,628.2,615,924.3,993.2,403.2
Q13868,Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2,67.27604655,41.97952218,10,21,10,10,1,293,32.768,7.5,FALSE,High,Master Protein,5.813,0,523.8072192,41.97952218,10,21,726.9,249.8,279.5,264,245.9,514.9,479.2,493.9,890.1,855.1,350.8
Q96P16,Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Homo sapiens OX=9606 GN=RPRD1A PE=1 SV=1,67.25164415,41.02564103,10,15,8,9,1,312,35.698,7.55,FALSE,High,Master Protein,4.012,0,537.5806486,41.02564103,10,15,1134.6,266.2,247.6,257.5,257.9,534.5,481.2,512.4,670.2,1221.7,549.3
Q92734,Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2,67.20795869,38,11,26,10,10,1,400,43.421,5.1,FALSE,High,Master Protein,19.309,0,483.2474668,38,11,26,204.8,423.3,429,553.1,492,649.7,427.3,484.2,640.7,1491.5,2512.3
Q07020,60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2,67.18010464,39.89361702,8,72,8,8,1,188,21.621,11.72,FALSE,High,Master Protein,99,0,1128.001577,39.89361702,8,72,786.6,1069.1,1263.8,1635,1926,4329,4154.8,3548.1,4204.4,1903.5,523
Q9Y639,Neuroplastin OS=Homo sapiens OX=9606 GN=NPTN PE=1 SV=2,67.11793319,25.87939698,10,29,10,10,1,398,44.36,7.99,FALSE,High,Master Protein,6.499,0,414.2363636,25.87939698,10,29,406.7,978.2,1265.1,1569.4,1412.5,1747.2,820.5,397.5,387.5,256.4,148.1
Q96ER9,Coiled-coil domain-containing protein 51 OS=Homo sapiens OX=9606 GN=CCDC51 PE=1 SV=2,67.07784189,44.76885645,16,20,16,16,1,411,45.783,8.19,FALSE,High,Master Protein,3.52,0,352.5223376,44.76885645,16,20,233.1,2042,1911,867.4,257.5,264.1,149.6,128.7,160.8,174.5,180.5
P40855,Peroxisomal biogenesis factor 19 OS=Homo sapiens OX=9606 GN=PEX19 PE=1 SV=1,67.03333379,56.85618729,13,25,13,13,1,299,32.786,4.34,FALSE,High,Master Protein,7.859,0,517.2388889,56.85618729,13,25,170.5,473.4,584,800.3,839.5,1136.7,556.9,377.4,388,339.3,1265.3
Q5T2T1,MAGUK p55 subfamily member 7 OS=Homo sapiens OX=9606 GN=MPP7 PE=1 SV=1,67.02757249,32.63888889,15,26,15,15,1,576,65.483,7.14,FALSE,High,Master Protein,2.981,0,324.20943,32.63888889,15,26,261.7,1087.3,1136.8,1192.5,835.6,994,498.6,353.6,405.1,285.6,243.3
Q9NQT5,Exosome complex component RRP40 OS=Homo sapiens OX=9606 GN=EXOSC3 PE=1 SV=3,66.98790852,43.27272727,8,15,8,8,1,275,29.553,8.1,FALSE,High,Master Protein,9,0,531.4466667,43.27272727,8,15,397.9,200.8,217.7,185.4,183,317.8,311.9,301.7,595.2,594.4,292.3
