Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
Q9UBC2,Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1,171.563932,48.72685185,34,61,34,34,1,864,94.197,5.11,FALSE,High,Master Protein,6.743,0,918.535565,48.72685185,34,61,533.6,1222.1,2037.2,2995,3162.5,2343.3,1867.2,1176.2,961.7,628.5,1636.1
O60216,Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2,171.476573,46.59270998,23,49,22,23,1,631,71.645,4.65,FALSE,High,Master Protein,30.623,0,983.095526,46.59270998,23,49,3409.4,1330.5,1318.2,1212,1192.5,1009.3,900.5,755.7,983,884.5,557.9
P78316,Nucleolar protein 14 OS=Homo sapiens OX=9606 GN=NOP14 PE=1 SV=3,171.3276379,39.78996499,33,68,33,33,1,857,97.607,7.58,FALSE,High,Master Protein,12.417,0,919.2154408,39.78996499,33,68,1405.4,619.8,649.8,704.4,828.9,1109.8,1478.2,2346.4,5183.7,3997.6,548.5
Q9UPN4,Centrosomal protein of 131 kDa OS=Homo sapiens OX=9606 GN=CEP131 PE=1 SV=3,170.9926971,43.95198523,41,59,40,40,1,1083,122.075,8.69,FALSE,High,Master Protein,4.446,0,899.2268688,43.95198523,41,59,504.1,916.4,1002.8,1086.1,1139.9,1340.2,1513,1534.4,1676.1,1376.5,353.9
Q9NZW5,MAGUK p55 subfamily member 6 OS=Homo sapiens OX=9606 GN=MPP6 PE=1 SV=2,170.5600541,58.88888889,29,74,26,26,1,540,61.079,6.18,FALSE,High,Master Protein,19.309,2,974.1492571,58.88888889,29,74,681.9,1462.6,2387.7,3504.8,3976.4,3374.9,2664.8,1472.1,1034.9,744.8,1068.4
Q13151,Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1,170.3762798,60.98360656,15,149,13,13,1,305,30.822,9.29,FALSE,High,Master Protein,856.696,0,1813.759361,60.98360656,15,149,3990.5,1625,1675,1635.8,1776.5,2304.1,2923.7,4205.5,5909.5,3458.5,610.3
Q15811,Intersectin-1 OS=Homo sapiens OX=9606 GN=ITSN1 PE=1 SV=3,170.1497482,29.4596165,47,72,37,39,1,1721,195.3,7.77,FALSE,High,Master Protein,3.642,1,774.7407863,29.4596165,47,72,894.7,1536.9,2373.2,3236.9,3242.3,2488.9,2002.8,1385.7,1259.9,1035.5,601.4
Q15003,Condensin complex subunit 2 OS=Homo sapiens OX=9606 GN=NCAPH PE=1 SV=3,169.9556476,54.92577598,33,77,33,33,1,741,82.511,5.06,FALSE,High,Master Protein,28.764,0,831.3133654,54.92577598,33,77,1242.3,1012.1,1126.7,1189.4,1421.1,1594.1,2026.5,2521.4,2219.5,1176.8,334.3
Q5VZK9,F-actin-uncapping protein LRRC16A OS=Homo sapiens OX=9606 GN=CARMIL1 PE=1 SV=1,169.9138921,34.28154632,44,70,44,44,1,1371,151.462,7.85,FALSE,High,Master Protein,3.6,0,726.9099941,34.28154632,44,70,883.2,1353.6,1893.9,2729,3462.5,3272.6,2566.1,1679.7,1393.5,992.6,756.3
Q04721,Neurogenic locus notch homolog protein 2 OS=Homo sapiens OX=9606 GN=NOTCH2 PE=1 SV=3,169.8951858,22.25819506,41,61,36,38,1,2471,265.226,5.14,FALSE,High,Master Protein,2.603,1,762.4183614,22.25819506,41,61,431.9,704.7,1061.8,1663.5,2206.2,2264.9,1918,1168.6,870.2,726.8,835.7
O15294,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens OX=9606 GN=OGT PE=1 SV=3,169.5248226,35.46845124,30,57,30,30,1,1046,116.85,6.7,FALSE,High,Master Protein,7.432,0,906.2828722,35.46845124,30,57,2962.9,1730.2,1606.6,1463.1,1468,1506.4,1623.7,1662.6,2255.6,2073.5,1853.5
Q9Y277,Voltage-dependent anion-selective channel protein 3 OS=Homo sapiens OX=9606 GN=VDAC3 PE=1 SV=1,169.4801295,67.13780919,15,138,13,13,1,283,30.639,8.66,FALSE,High,Master Protein,232.572,0,1998.944933,67.13780919,15,138,864.1,10051.1,10843.6,6180.9,2223.6,1146,900.5,640.5,617,565.3,515.8
P38606,V-type proton ATPase catalytic subunit A OS=Homo sapiens OX=9606 GN=ATP6V1A PE=1 SV=2,169.2764987,53.48460292,30,70,30,30,1,617,68.26,5.52,FALSE,High,Master Protein,22.714,0,924.8017202,53.48460292,30,70,490.2,977.9,1462.9,2344.6,2914.7,2755.2,2513,1968.4,1690.2,2150.1,2227.3
P05388,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1,169.0874155,68.45425868,19,176,7,19,1,317,34.252,5.97,FALSE,High,Master Protein,161.378,0,3384.947147,68.45425868,19,176,1262.4,2679,3505,4540.8,5803.8,7852.2,9387.8,11709,11890.5,7754.6,1390.7
P55809,Succinyl-CoA:3-ketoacid coenzyme A transferase 1  mitochondrial OS=Homo sapiens OX=9606 GN=OXCT1 PE=1 SV=1,168.9321338,47.5,19,51,18,18,1,520,56.122,7.46,FALSE,High,Master Protein,22.95,2,1342.774783,47.5,19,51,683.6,9277,9059.7,4481.6,1348.6,550.7,459.4,516,674.9,881.4,646.4
Q8WTT2,Nucleolar complex protein 3 homolog OS=Homo sapiens OX=9606 GN=NOC3L PE=1 SV=1,168.7433667,45.75,34,111,33,33,1,800,92.49,9.17,FALSE,High,Master Protein,19.06,0,1126.788413,45.75,34,111,2856.2,1710.8,1863.8,1775.2,2033.1,2613.6,3598.2,5226,12195.3,9268.5,1175.9
Q9BY67,Cell adhesion molecule 1 OS=Homo sapiens OX=9606 GN=CADM1 PE=1 SV=2,168.6701128,37.78280543,12,63,12,12,1,442,48.478,5.07,FALSE,High,Master Protein,33.807,0,1271.1,37.78280543,12,63,384.5,1201.2,2028.4,3010.7,3423.2,3037.3,2349.3,1188.8,689.2,475.3,450.4
Q9C0C2,182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4,168.6311168,33.54540197,45,56,45,45,1,1729,181.685,4.86,FALSE,High,Master Protein,2.903,0,784.4937087,33.54540197,45,56,1341,870,863.1,895.6,976,979.7,1098.3,1169.2,1172.3,753.5,1306.4
O75330,Hyaluronan mediated motility receptor OS=Homo sapiens OX=9606 GN=HMMR PE=1 SV=2,168.6120932,58.70165746,46,66,41,42,1,724,84.049,5.83,FALSE,High,Master Protein,8.604,2,682.8963844,58.70165746,46,66,1183.8,1363.3,1600.7,1856.3,2214.9,2854.1,3468.4,4273.8,4001.8,2365.4,694.9
Q07866,Kinesin light chain 1 OS=Homo sapiens OX=9606 GN=KLC1 PE=1 SV=2,168.4012623,57.06806283,31,64,21,21,1,573,65.269,6.2,FALSE,High,Master Protein,20.984,2,967.8382491,57.06806283,31,64,1658.7,1553,1623.5,1571,1526.2,1370.4,1411.6,1272.4,1691.6,1787.4,2333.3
O75152,Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens OX=9606 GN=ZC3H11A PE=1 SV=3,168.3991507,46.79012346,34,64,19,34,1,810,89.076,8.37,FALSE,High,Master Protein,8.575,0,885.2977778,46.79012346,34,64,3293.4,1350.1,1247.1,1111.2,1111.7,1130.7,1256.4,1553.1,3775.4,2133.2,365
Q92667,A-kinase anchor protein 1  mitochondrial OS=Homo sapiens OX=9606 GN=AKAP1 PE=1 SV=1,168.2357269,38.75968992,35,64,35,35,1,903,97.281,4.94,FALSE,High,Master Protein,11.711,0,885.7372727,38.75968992,35,64,458.4,2968.5,3254.5,2120,1132.6,979.7,913.1,871.8,836.3,672.8,527.5
Q14BN4,Sarcolemmal membrane-associated protein OS=Homo sapiens OX=9606 GN=SLMAP PE=1 SV=1,168.0770878,50.96618357,43,67,43,43,1,828,95.14,5.47,FALSE,High,Master Protein,9,0,763.0523639,50.96618357,43,67,571.1,897.9,1302.6,1884.3,2602.1,2981.9,2596.3,1509.3,943.2,568.2,514.4
Q9BXS5,AP-1 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP1M1 PE=1 SV=3,168.0718613,65.48463357,25,71,19,25,1,423,48.556,7.3,FALSE,High,Master Protein,56.362,0,872.4532015,65.48463357,25,71,633.3,1126.9,1492.3,1821,2180.4,2585.2,3316.4,4283.6,4200.2,2347,1706.9
P51572,B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3,168.0452212,54.06504065,23,111,23,23,1,246,27.974,8.44,FALSE,High,Master Protein,2737.42,0,1375.492969,54.06504065,23,111,1845.3,2852.5,4301.6,6687.6,9559.8,11507.2,10103.6,6734.2,3497.6,1774.8,1003.6
Q13618,Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2,167.8852929,46.09375,34,53,33,33,1,768,88.873,8.48,FALSE,High,Master Protein,7.348,0,950.3505978,46.09375,34,53,2507.8,1478.2,1572.4,1676.2,1773.1,1809.4,1781.7,1797.1,2388.1,2400.8,1692.4
O00541,Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1,167.8753485,51.36054422,31,103,29,30,1,588,67.96,7.33,FALSE,High,Master Protein,30.623,1,1248.797417,51.36054422,31,103,2298.7,1200,1432.1,1393.6,1635.1,2189.8,2950.3,4143.8,9485,6434.8,1217.1
Q86SF2,N-acetylgalactosaminyltransferase 7 OS=Homo sapiens OX=9606 GN=GALNT7 PE=1 SV=1,167.8323986,52.51141553,31,83,31,31,1,657,75.341,7.11,FALSE,High,Master Protein,15.876,0,917.4008984,52.51141553,31,83,708.9,1840.4,3415.6,4600.3,4461.9,3247.2,2609.4,1753.3,1833.1,1355,706.2
Q9UBB9,Tuftelin-interacting protein 11 OS=Homo sapiens OX=9606 GN=TFIP11 PE=1 SV=1,167.8137878,48.02867384,36,62,35,35,1,837,96.758,5.67,FALSE,High,Master Protein,6.973,1,834.6336436,48.02867384,36,62,2572.5,1091.6,1036.5,988.6,1045.6,1166.1,1365.4,1800,3223.6,2600.9,934.1
Q9UKN8,General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2,167.4798512,49.756690999999996,37,68,37,37,1,822,91.923,6.65,FALSE,High,Master Protein,6.609,0,808.8039659,49.756690999999996,37,68,4031.3,1670.9,1656.1,1627.2,1524,1366.7,1303.5,1251.7,1756.4,1498.8,1700.7
Q8IXI1,Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2,167.2367133,55.01618123,24,69,22,22,1,618,68.075,5.86,FALSE,High,Master Protein,26.123,2,1270.044291,55.01618123,24,69,560,3820.9,4057.1,2616.9,1444,1089.1,877.3,626.3,559.7,470.9,648.4
Q9NZM3,Intersectin-2 OS=Homo sapiens OX=9606 GN=ITSN2 PE=1 SV=3,167.0755574,28.04949912,49,72,39,39,1,1697,193.34,8.12,FALSE,High,Master Protein,2.869,5,637.431165,28.04949912,49,72,1199.6,1475,2090.8,2746.4,2668.2,2004.7,1637.7,1342.4,1099.9,1016.5,1283.2
P16403,Histone H1.2 OS=Homo sapiens OX=9606 GN=HIST1H1C PE=1 SV=2,167.049808,58.68544601,25,411,11,11,1,213,21.352,10.93,FALSE,High,Master Protein,7016.038,0,5090.079457,58.68544601,25,411,13086.8,5639,4798.4,4033.6,3239.6,2722,2039.4,1373.2,1080.6,665.6,429.6
P62191,26S proteasome regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMC1 PE=1 SV=1,166.8819502,69.09090909,28,83,26,26,1,440,49.154,6.21,FALSE,High,Master Protein,60.054,1,1181.361227,69.09090909,28,83,573.8,831.3,877.9,988.9,940,897.8,962.1,1435.7,2544,16576.2,2523.2
Q13823,Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1,166.8033545,44.32284542,34,69,34,34,1,731,83.603,9.25,FALSE,High,Master Protein,18.619,0,921.6972732,44.32284542,34,69,1440.4,853.5,1008.9,1151.5,1326.5,1698.6,2206,3056.2,6799,5886.3,828.7
P29317,Ephrin type-A receptor 2 OS=Homo sapiens OX=9606 GN=EPHA2 PE=1 SV=2,166.7978795,37.90983607,31,59,29,29,1,976,108.197,6.23,FALSE,High,Master Protein,5.996,2,1046.201176,37.90983607,31,59,494.6,1168.4,1982.4,3148.3,3973.6,3972.3,3328.4,1855.6,1002.6,573.8,581.4
P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens OX=9606 GN=LRBA PE=1 SV=4,166.6779176,21.13168006,46,66,40,40,1,2863,318.906,5.6,FALSE,High,Master Protein,1.184,4,669.6665709,21.13168006,46,66,450.9,637.5,683,754.6,827.9,847.6,966.1,912.4,1342.7,1128.7,3947.5
Q99615,DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2,166.6366783,68.42105263,36,64,36,36,1,494,56.405,6.96,FALSE,High,Master Protein,27.804,0,951.2465932,68.42105263,36,64,1368.8,1146.8,1225.1,1399.3,1482.6,1565.8,1736.1,1926.3,2609.6,3541.8,8742.7
Q9HDC9,Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2,166.2331667,52.16346154,21,71,21,21,1,416,46.451,6.16,FALSE,High,Master Protein,73.989,0,1444.341321,52.16346154,21,71,1779,1594.9,2271.7,3260.4,4461.8,4662.3,3893.4,1991.1,886.5,561,495.5
Q96A65,Exocyst complex component 4 OS=Homo sapiens OX=9606 GN=EXOC4 PE=1 SV=1,166.224266,41.17043121,38,54,36,37,1,974,110.429,6.49,FALSE,High,Master Protein,3.977,0,826.6521407,41.17043121,38,54,1155,1809,2569.4,3423.6,3784.5,3273.7,3014.2,2329.5,2316.8,1599.9,695.9
P17480,Nucleolar transcription factor 1 OS=Homo sapiens OX=9606 GN=UBTF PE=1 SV=1,166.1734638,50,44,86,44,44,1,764,89.35,5.81,FALSE,High,Master Protein,23.879,0,828.7506243,50,44,86,8130.7,4225.1,4176.8,3833.5,3539.1,3081.5,2696.9,1795.5,1672.5,1602.4,1011.7
Q14694,Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,166.1265095,53.13283208,30,57,29,29,1,798,87.08,5.31,FALSE,High,Master Protein,14.672,1,979.783365,53.13283208,30,57,371.8,693.8,893.3,1073.7,1373,2045.7,2707.7,3842,3568.6,1361.6,547.3
P15880,40S ribosomal protein S2 OS=Homo sapiens OX=9606 GN=RPS2 PE=1 SV=2,165.9502924,67.91808874,25,226,24,24,1,293,31.305,10.24,FALSE,High,Master Protein,283.804,0,3335.066284,67.91808874,25,226,1909,2849,3757.6,4921,6230.1,8494.9,10563.1,14641.4,13641.1,15865.3,1923.3
Q9H2M9,Rab3 GTPase-activating protein non-catalytic subunit OS=Homo sapiens OX=9606 GN=RAB3GAP2 PE=1 SV=1,165.56545,32.95046662,41,69,39,39,1,1393,155.886,5.62,FALSE,High,Master Protein,4.027,2,904.6256558,32.95046662,41,69,681.3,1027,1213.6,1548.7,1906.3,2146.1,2102.4,1815.4,1901.6,1949.4,3221.3
Q8IX01,SURP and G-patch domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SUGP2 PE=1 SV=2,165.5361255,39.09426987,35,55,35,35,1,1082,120.132,7.28,FALSE,High,Master Protein,5.449,0,858.4165864,39.09426987,35,55,3492.6,1531.8,1412.8,1238.5,1252.5,1453.9,1914.1,2557.4,3578.6,2109.9,870.9
Q9BXW9,Fanconi anemia group D2 protein OS=Homo sapiens OX=9606 GN=FANCD2 PE=1 SV=2,165.4768602,29.84148863,40,56,39,39,1,1451,164.025,5.88,FALSE,High,Master Protein,3.262,1,910.6379205,29.84148863,40,56,4835.7,2155.4,2063.5,1877.8,1652.7,1361.8,1236.7,985.2,1289.4,1528,2944.5
O60934,Nibrin OS=Homo sapiens OX=9606 GN=NBN PE=1 SV=1,165.1231305,48.93899204,30,59,30,30,1,754,84.906,6.9,FALSE,High,Master Protein,10.62,0,865.2742228,48.93899204,30,59,4503.2,1748.5,1615.6,1420.4,1298.8,1195.9,1170.3,1110.3,1457.4,1270.2,434.5
Q7L0Y3,tRNA methyltransferase 10 homolog C OS=Homo sapiens OX=9606 GN=TRMT10C PE=1 SV=2,165.0065402,61.53846154,25,56,24,24,1,403,47.317,9.36,FALSE,High,Master Protein,37.566,0,967.7405562,61.53846154,25,56,677.6,7777.9,7948.5,4197.3,1478.9,746.6,570.7,491.5,636.6,594.7,876.6
Q9Y2U8,Inner nuclear membrane protein Man1 OS=Homo sapiens OX=9606 GN=LEMD3 PE=1 SV=2,164.6936758,51.92096597,35,59,34,34,1,911,99.935,7.55,FALSE,High,Master Protein,6.88,0,981.1704762,51.92096597,35,59,2914.9,1396.8,1379.7,1281.8,1183.2,966.2,820.6,559.3,509.1,426.7,312.4
Q9H9B4,Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4,164.5121039,68.94409938,17,83,15,15,1,322,35.596,9.07,FALSE,High,Master Protein,176.828,3,1606.118498,68.94409938,17,83,730.1,6446.3,6364.5,3551.8,1465.8,872.7,726.9,656.1,681.2,581,614.1
P80303,Nucleobindin-2 OS=Homo sapiens OX=9606 GN=NUCB2 PE=1 SV=3,164.3971807,54.28571429,26,76,26,26,1,420,50.191,5.12,FALSE,High,Master Protein,160.56,0,1069.633341,54.28571429,26,76,695.4,1623.2,2583.6,3757,4611.9,5259.9,4746.4,3226.9,1369.7,868.8,706.6
A1L0T0,Acetolactate synthase-like protein OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2,164.3905029,43.98734177,20,68,20,20,1,632,67.825,8.15,FALSE,High,Master Protein,16.475,0,1330.75907,43.98734177,20,68,579.7,718,1047.5,1530.4,2025.7,2153.3,1923.3,1157.9,629.7,409.4,347.3
Q96GQ7,Probable ATP-dependent RNA helicase DDX27 OS=Homo sapiens OX=9606 GN=DDX27 PE=1 SV=2,164.3808533,40.82914573,35,71,35,35,1,796,89.779,9.28,FALSE,High,Master Protein,14.849,0,1084.341109,40.82914573,35,71,1955.9,1027.7,1198.3,1239.5,1377.1,1732.6,2425.9,3756.6,8840.7,5405.6,1606.6
Q9H6T3,RNA polymerase II-associated protein 3 OS=Homo sapiens OX=9606 GN=RPAP3 PE=1 SV=2,164.3020233,56.39097744,34,71,34,34,1,665,75.672,6.84,FALSE,High,Master Protein,19.395,0,871.6822388,56.39097744,34,71,695.1,967.2,1108.5,1204.2,1411.9,1848,2400.8,3194.1,4014.3,4447.7,2920.8
Q9BY44,Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3,164.1941962,58.11965812,28,70,28,28,1,585,64.949,8.87,FALSE,High,Master Protein,26.067,0,586.8324847,58.11965812,28,70,490.4,876.2,1073.6,1198.8,1433.1,1995.4,2635.6,3690.8,3758.5,3409.5,599.2
Q8IWR0,Zinc finger CCCH domain-containing protein 7A OS=Homo sapiens OX=9606 GN=ZC3H7A PE=1 SV=1,164.1550086,38.6199794,36,55,34,34,1,971,110.466,7.3,FALSE,High,Master Protein,6.848,2,819.1736585,38.6199794,36,55,404,772.3,927.2,1126.9,1467.7,2142,2889.5,4042.7,2865.4,1026.4,426.6
Q96A33,Coiled-coil domain-containing protein 47 OS=Homo sapiens OX=9606 GN=CCDC47 PE=1 SV=1,164.1097618,46.79089027,21,64,21,21,1,483,55.838,4.87,FALSE,High,Master Protein,80.855,0,1008.452971,46.79089027,21,64,1399.7,1563.7,2501.1,4001.8,5437.3,5387.1,4435.8,2162.1,833.2,476.9,443
Q9NVA2,Septin-11 OS=Homo sapiens OX=9606 GN=SEPT11 PE=1 SV=3,163.814669,58.50815851,23,80,11,11,1,429,49.367,6.81,FALSE,High,Master Protein,108.648,14,1014.456211,58.50815851,23,80,1064.5,1376,1743.9,2142.8,2516.1,3050.4,3643.5,4004.2,2015.2,832.2,468.5
Q9UK61,Protein TASOR OS=Homo sapiens OX=9606 GN=TASOR PE=1 SV=3,163.5708996,36.04790419,49,71,49,49,1,1670,188.914,5.8,FALSE,High,Master Protein,2.788,0,578.85534,36.04790419,49,71,5075.6,1931.3,1769,1593.4,1439.1,1278.5,1182.3,1047.6,1413.2,1311.5,521.7
P09543,2' 3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens OX=9606 GN=CNP PE=1 SV=2,163.4468493,64.8456057,32,69,31,31,1,421,47.549,9.07,FALSE,High,Master Protein,55.234,1,898.9992596,64.8456057,32,69,1290.3,1977,2660.9,3449,4562.8,4908.1,4197.9,2798.4,2016.7,1230,954.7
Q12955,Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3,163.3097255,11.17203564,44,66,32,32,1,4377,480.113,6.49,FALSE,High,Master Protein,0.614,2,670.1007931,11.17203564,44,66,1122.8,1343.1,1803.8,2270,2473.3,2016.9,1839.1,1461.4,1517.4,1178,1086.9
Q15437,Protein transport protein Sec23B OS=Homo sapiens OX=9606 GN=SEC23B PE=1 SV=2,163.2267881,38.98305085,24,54,21,21,1,767,86.424,6.89,FALSE,High,Master Protein,11.519,0,989.3142857,38.98305085,24,54,919.7,933.6,1295.9,1624.9,1925,2237.3,2581,2676.5,2951.3,2050.4,479.4
P25398,40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3,163.1197159,74.24242424,10,156,10,10,1,132,14.505,7.21,FALSE,High,Master Protein,193068.773,0,2766.641667,74.24242424,10,156,1033,1741.2,2256,2863.6,4184.6,5207.1,7347.7,7865.8,8908.3,9528.8,980
P51148,Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2,163.1164716,83.7962963,13,89,9,9,1,216,23.468,8.41,FALSE,High,Master Protein,516.947,5,1795.511121,83.7962963,13,89,1112,2614.5,3421.1,3693.9,3789.5,3743.4,3171.2,2142.2,1695.6,1190.6,1609
O94979,Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=3,163.1001123,30.16393443,35,67,34,34,1,1220,132.931,6.89,FALSE,High,Master Protein,10.392,0,832.7734767,30.16393443,35,67,2202.7,1473.8,1512.1,1506.7,1604.4,1790.5,2279.4,2823.1,3155.1,2360.8,1058.1
Q9UDR5,Alpha-aminoadipic semialdehyde synthase  mitochondrial OS=Homo sapiens OX=9606 GN=AASS PE=1 SV=1,162.9000548,40.06479482,38,58,38,38,1,926,102.066,6.64,FALSE,High,Master Protein,7.84,0,908.7199131,40.06479482,38,58,651.3,7083.3,6811.8,3576.5,1306.6,737.6,622.7,595.3,739.3,680.9,846.9
O15067,Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4,162.8463422,33.632287,33,67,33,33,1,1338,144.643,5.76,FALSE,High,Master Protein,4.484,0,986.8167903,33.632287,33,67,604.5,788.4,851.4,1081.3,1225.8,1116.7,1069.7,842.1,1808.5,1442.7,10838.3
O14936,Peripheral plasma membrane protein CASK OS=Homo sapiens OX=9606 GN=CASK PE=1 SV=3,162.7564727,37.79697624,34,64,34,34,1,926,105.056,6.43,FALSE,High,Master Protein,7.532,0,695.7671879,37.79697624,34,64,662.5,1455.8,2426.8,3639.9,4157,3546.6,2777.7,1501.8,985.4,766.6,710.9
Q09161,Nuclear cap-binding protein subunit 1 OS=Homo sapiens OX=9606 GN=NCBP1 PE=1 SV=1,162.7288482,39.62025316,28,56,27,27,1,790,91.781,6.43,FALSE,High,Master Protein,11.519,0,991.1761905,39.62025316,28,56,2791.9,1182.4,1146.8,1031.6,981.2,1006.5,1235.4,1692.8,3408,2560.2,2181.1
O43172,U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2,162.3404492,59.38697318,25,58,25,25,1,522,58.412,7.42,FALSE,High,Master Protein,28.286,0,856.6364919,59.38697318,25,58,1596.1,806.4,861.9,834.8,931.2,1133.5,1456.2,1918.2,2936.9,2755.6,689.8
P23368,NAD-dependent malic enzyme  mitochondrial OS=Homo sapiens OX=9606 GN=ME2 PE=1 SV=1,162.2526186,58.39041096,25,59,24,25,1,584,65.402,7.61,FALSE,High,Master Protein,20.544,0,1032.971675,58.39041096,25,59,1141.4,7661.5,7490.9,3992.4,1465.3,769.3,587.2,534.6,660.3,645.1,551.2
Q99700,Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=2,162.0716597,29.47448591,37,72,33,33,1,1313,140.196,9.57,FALSE,High,Master Protein,12.183,1,811.6122186,29.47448591,37,72,481.9,874,1057,1265.9,1546.4,2150.1,2765.1,3871.4,4759,2771.1,518.5
P30084,Enoyl-CoA hydratase  mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4,161.878042,61.03448276,17,139,17,17,1,290,31.367,8.07,FALSE,High,Master Protein,176.828,0,1591.581932,61.03448276,17,139,984.1,11569,11010.4,6201.2,2098.9,1190.7,927.6,789.1,974.7,833.9,965.2
Q99986,Serine/threonine-protein kinase VRK1 OS=Homo sapiens OX=9606 GN=VRK1 PE=1 SV=1,161.674638,64.8989899,24,64,23,23,1,396,45.447,8.91,FALSE,High,Master Protein,68.183,0,1144.638165,64.8989899,24,64,6583.6,3109.4,3041.2,2846.3,2809.2,2927.3,2935.9,2604.5,2406.9,1521.9,653.4
P61011,Signal recognition particle 54 kDa protein OS=Homo sapiens OX=9606 GN=SRP54 PE=1 SV=1,161.6737348,57.73809524,28,58,28,28,1,504,55.668,8.75,FALSE,High,Master Protein,22.899,0,995.2744556,57.73809524,28,58,1118,1415,1688.2,2153.9,2513.9,2584.6,2422.7,1876.8,2269.8,6872.7,3964.7
Q68EM7,Rho GTPase-activating protein 17 OS=Homo sapiens OX=9606 GN=ARHGAP17 PE=1 SV=1,161.5548348,45.74347333,29,52,28,28,1,881,95.377,7.62,FALSE,High,Master Protein,10.159,1,775.46984870000006,45.74347333,29,52,1065.6,1220.6,1390.2,1567.8,1703.3,1699.2,1562.9,1480.9,1386.6,1003.7,248.4
Q8N8S7,Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=2,161.2535717,41.11675127,26,64,25,25,1,591,66.47,6.93,FALSE,High,Master Protein,82.176,1,906.5179404,41.11675127,26,64,787,1007.7,1375.5,2049.1,2772.4,2885.1,2356.2,1519.4,1893,1956.3,5629.1
Q8IWA0,WD repeat-containing protein 75 OS=Homo sapiens OX=9606 GN=WDR75 PE=1 SV=1,161.1649768,37.34939759,27,64,26,27,1,830,94.438,5.96,FALSE,High,Master Protein,7.286,0,1039.41143,37.34939759,27,64,2069.8,959.6,1132.9,1125,1183.9,1418.1,1748.4,2732.4,5977.4,2959.2,585.5
Q9NRZ9,Lymphoid-specific helicase OS=Homo sapiens OX=9606 GN=HELLS PE=1 SV=1,161.0098066,44.15274463,37,64,35,35,1,838,97.012,7.93,FALSE,High,Master Protein,9.908,2,782.8972719,44.15274463,37,64,4030.5,1913.4,1864.6,1770,1784.6,1957.4,2230.1,2622,3118.3,2441.7,698.4
