Accession,Description,Sum_PEP_Score,Coverage,#Peptides,#PSMs,#Protein_Unique_Peptides,#Unique_Peptides,#Protein_Groups,#AAs,MW_kDa,calc_pI,Checked,Protein_FDR_Confidence,Master,emPAI,Razor_Peptides,Score_Mascot,Coverage_Mascot,#Peptides_Mascot,#PSMs_Mascot,TMT126,127N,127C,128N,128C,129N,129C,130N,130C,131N,131C
P27144,Adenylate kinase 4  mitochondrial OS=Homo sapiens OX=9606 GN=AK4 PE=1 SV=1,80.28169497,61.43497758,11,33,11,11,1,223,25.252,8.4,FALSE,High,Master Protein,45.416,0,411.1930769,61.43497758,11,33,303.6,1536.6,2921.4,2975.5,573.3,352.4,307.4,299.4,333.7,319.8,214.3
Q14118,Dystroglycan OS=Homo sapiens OX=9606 GN=DAG1 PE=1 SV=2,80.27307004,23.35195531,16,25,16,16,1,895,97.381,8.56,FALSE,High,Master Protein,1.754,0,397.9726017,23.35195531,16,25,310,890.8,1093.8,1248.8,1340,1184.1,716.5,476.7,372.7,369.8,363.8
Q5THK1,Protein PRR14L OS=Homo sapiens OX=9606 GN=PRR14L PE=1 SV=1,80.22064879,14.69084147,24,27,24,24,1,2151,237.15,6.33,FALSE,High,Master Protein,0.518,0,293.3195238,14.69084147,24,27,471.7,271.5,266.9,288.1,395.2,605.7,653.1,844.4,1050.1,1395.5,565.3
O60573,Eukaryotic translation initiation factor 4E type 2 OS=Homo sapiens OX=9606 GN=EIF4E2 PE=1 SV=1,80.21813182,54.69387755,12,29,12,12,1,245,28.344,8.88,FALSE,High,Master Protein,48.239,0,309.7910526,54.69387755,12,29,260.5,383.4,483.1,647,1056.4,2057.8,2536.5,2723.9,1438.3,382.2,147.2
P83436,Conserved oligomeric Golgi complex subunit 7 OS=Homo sapiens OX=9606 GN=COG7 PE=1 SV=1,80.21791608,30,20,24,20,20,1,770,86.289,5.47,FALSE,High,Master Protein,2.615,0,348.9390298,30,20,24,234.5,338.8,453.7,550.3,459.7,540.4,495.7,623.9,748.1,2083.2,1157.3
Q8N9F7,Lysophospholipase D GDPD1 OS=Homo sapiens OX=9606 GN=GDPD1 PE=1 SV=2,80.17151367,45.22292994,14,26,14,14,1,314,36.144,8.47,FALSE,High,Master Protein,10.103,0,454.9386422,45.22292994,14,26,277.1,641.8,804.6,1226.3,1766.3,1577.2,986.9,556.2,374.3,366.1,220.4
Q9BVA0,Katanin p80 WD40 repeat-containing subunit B1 OS=Homo sapiens OX=9606 GN=KATNB1 PE=1 SV=1,80.15414424,44.27480916,22,29,22,22,1,655,72.288,7.56,FALSE,High,Master Protein,3.16,0,372.1489474,44.27480916,22,29,545.3,430.8,457.4,483.1,488.3,693.1,777.4,979,1124.2,1010.9,646.7
Q8WZA9,Immunity-related GTPase family Q protein OS=Homo sapiens OX=9606 GN=IRGQ PE=1 SV=1,80.11303017,38.20224719,17,21,17,17,1,623,62.678,4.88,FALSE,High,Master Protein,4.623,0,487.3367565,38.20224719,17,21,205.9,280.1,300.7,384.4,438.4,489.3,451.1,503.3,478.1,326.2,2673
Q969N2,GPI transamidase component PIG-T OS=Homo sapiens OX=9606 GN=PIGT PE=1 SV=1,80.04978435,34.94809689,19,30,19,19,1,578,65.658,8.38,FALSE,High,Master Protein,6.499,0,361.4525376,34.94809689,19,30,717.9,712.5,907.2,1378.7,2015.9,1693.2,1028.8,514,332,267.5,210.7
Q96L93,Kinesin-like protein KIF16B OS=Homo sapiens OX=9606 GN=KIF16B PE=1 SV=2,80.04906883,22.70311314,28,30,25,25,1,1317,151.918,6.16,FALSE,High,Master Protein,1.154,0,252.371153,22.70311314,28,30,298.5,368.2,385.5,643.7,1102.3,1343.2,1021.2,638.6,566.3,826.7,678.9
Q9UNN5,FAS-associated factor 1 OS=Homo sapiens OX=9606 GN=FAF1 PE=1 SV=2,80.02280605,31.53846154,19,28,19,19,1,650,73.908,4.88,FALSE,High,Master Protein,5.494,0,369.8718182,31.53846154,19,28,211.2,376.1,387.9,531.2,626.4,776.3,721.7,772.4,737.8,1083.4,2745.9
Q9NXR1,Nuclear distribution protein nudE homolog 1 OS=Homo sapiens OX=9606 GN=NDE1 PE=1 SV=3,80.01495219,63.88059701,19,25,16,16,1,335,37.698,5.15,FALSE,High,Master Protein,6.667,3,388.1695238,63.88059701,19,25,393.3,399.6,516.4,511.1,518.3,695,739.9,744.8,888.6,856.2,443
Q9Y315,Deoxyribose-phosphate aldolase OS=Homo sapiens OX=9606 GN=DERA PE=1 SV=2,79.99668864,59.74842767,15,24,15,15,1,318,35.208,8.94,FALSE,High,Master Protein,8.006,0,407.8985228,59.74842767,15,24,264.5,219.5,256.8,334.4,312.4,372.8,328.3,440.3,1300.3,2710.4,300
Q9Y2L9,Leucine-rich repeat and calponin homology domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LRCH1 PE=1 SV=3,79.97082209,32.00549451,16,25,13,13,1,728,80.824,5.94,FALSE,High,Master Protein,2.831,1,386.9380584,32.00549451,16,25,155,307.6,390,443.4,474,542.8,513.2,541.8,537.6,313.7,80.1
Q15262,Receptor-type tyrosine-protein phosphatase kappa OS=Homo sapiens OX=9606 GN=PTPRK PE=1 SV=2,79.95806303,17.85962474,20,26,19,19,1,1439,161.998,5.9,FALSE,High,Master Protein,1.112,1,372.0187763,17.85962474,20,26,183.4,588.6,726.5,884.8,1086.5,992,662.9,479.6,395.8,271.1,231.5
Q08AD1,Calmodulin-regulated spectrin-associated protein 2 OS=Homo sapiens OX=9606 GN=CAMSAP2 PE=1 SV=3,79.87197804,22.09536602,30,36,28,30,1,1489,167.984,6.8,FALSE,High,Master Protein,1.326,0,300.8276552,22.09536602,30,36,911.1,618.1,574.7,565.8,655.6,893.9,847,1062.3,1086.9,718.9,271.9
Q15024,Exosome complex component RRP42 OS=Homo sapiens OX=9606 GN=EXOSC7 PE=1 SV=3,79.8684958,55.67010309,14,24,14,14,1,291,31.801,5.19,FALSE,High,Master Protein,11.589,0,436.5852381,55.67010309,14,24,1113.3,303.6,264.5,252.5,261.4,365,384.4,646.7,1181.4,1306.9,288.3
Q9NV06,DDB1- and CUL4-associated factor 13 OS=Homo sapiens OX=9606 GN=DCAF13 PE=1 SV=2,79.85843927,49.88764045,21,29,21,21,1,445,51.369,9.19,FALSE,High,Master Protein,6.43,0,365.4236522,49.88764045,21,29,3082.5,682.5,602.7,503.7,450.2,645.2,596.5,922.2,1072.3,552.9,315.6
P46781,40S ribosomal protein S9 OS=Homo sapiens OX=9606 GN=RPS9 PE=1 SV=3,79.77230292,64.94845361,19,94,18,18,1,194,22.578,10.65,FALSE,High,Master Protein,162.789,0,1089.921367,64.94845361,19,94,528.2,756.1,1000.5,1370,1946.5,3325,3816.5,4604.1,3982.2,2831.6,306.2
Q9HC36,rRNA methyltransferase 3  mitochondrial OS=Homo sapiens OX=9606 GN=MRM3 PE=1 SV=2,79.75774514,43.80952381,18,38,17,17,1,420,46.99,8.73,FALSE,High,Master Protein,11.023,0,424.3183351,43.80952381,18,38,376.4,1635.7,3030.4,3049.5,629.1,423.4,375.3,369,423.3,502.4,298.8
P83731,60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1,79.75133952,50.31847134,12,113,12,12,1,157,17.768,11.25,FALSE,High,Master Protein,500.187,0,2053.862717,50.31847134,12,113,1350.5,1737.8,2438.3,2932,4275.6,7279.7,7268.1,9644.2,7754.9,3209.8,787.5
Q9H4A6,Golgi phosphoprotein 3 OS=Homo sapiens OX=9606 GN=GOLPH3 PE=1 SV=1,79.72663596,58.38926174,15,30,13,13,1,298,33.79,6.44,FALSE,High,Master Protein,23.484,2,466.7304965,58.38926174,15,30,239.9,891.8,1716.3,2354.6,1344.9,1191.6,987.3,1263.6,1635.9,587.5,283.7
Q16222,UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3,79.70118273,45.21072797,21,34,19,19,1,522,58.732,6.33,FALSE,High,Master Protein,5.469,1,464.254638,45.21072797,21,34,300.7,423.2,428.8,513.2,584.3,615.9,556.5,775.3,824.2,1245.7,5235.7
Q9Y3P9,Rab GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RABGAP1 PE=1 SV=3,79.68518302,22.26379794,22,27,20,20,1,1069,121.66,5.25,FALSE,High,Master Protein,1.444,2,392.43,22.26379794,22,27,386.1,421.8,400.9,515.2,548,619.1,565,633.6,729.6,1292.8,3205.9
Q13555,Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Homo sapiens OX=9606 GN=CAMK2G PE=1 SV=4,79.61428195,37.09677419,16,30,10,10,1,558,62.568,7.83,FALSE,High,Master Protein,4.52,1,517.105,37.09677419,16,30,463.5,611.6,602,696.2,667.3,953,1035.2,1178,928.1,394.9,133.3
P00492,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=HPRT1 PE=1 SV=2,79.5571947,54.58715596,10,24,9,10,1,218,24.564,6.68,FALSE,High,Master Protein,57.78,0,427.326537,54.58715596,10,24,332,418.7,411.2,431.9,591.9,584.8,430.7,741.3,819.8,1038.1,6060.3
Q92643,GPI-anchor transamidase OS=Homo sapiens OX=9606 GN=PIGK PE=1 SV=2,79.53180382,36.96202532,14,25,14,14,1,395,45.223,6.16,FALSE,High,Master Protein,7.318,0,452.9177778,36.96202532,14,25,485.7,576.8,760.8,1185.2,1674.7,1389.7,865.1,416.6,227,227.5,133.1
P25685,DnaJ homolog subfamily B member 1 OS=Homo sapiens OX=9606 GN=DNAJB1 PE=1 SV=4,79.52321925,51.17647059,20,36,19,19,1,340,38.02,8.63,FALSE,High,Master Protein,15.496,1,407.7800943,51.17647059,20,36,578.7,435.9,450.7,539.9,656.5,1057,1400.7,1500.4,1447.8,1182.4,769.1
Q9UJA5,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Homo sapiens OX=9606 GN=TRMT6 PE=1 SV=1,79.51066677,51.10663984,22,37,22,22,1,497,55.764,7.55,FALSE,High,Master Protein,7.111,0,273.0457143,51.10663984,22,37,411.8,296.5,394.6,430.1,369.5,444.5,433.8,630.1,684.4,3716.8,2870.5
Q92540,Protein SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=2,79.4739213,21.10817942,20,26,20,20,1,1137,127.202,8.72,FALSE,High,Master Protein,1.825,0,418.1715789,21.10817942,20,26,444.5,357.4,452.4,554.6,711.5,1104.2,1281.6,1692.5,1702.2,946.3,214
O15014,Zinc finger protein 609 OS=Homo sapiens OX=9606 GN=ZNF609 PE=1 SV=2,79.46217181,20.97802977,24,27,24,24,1,1411,151.098,8.03,FALSE,High,Master Protein,1.303,0,314.9177778,20.97802977,24,27,1666.9,647.5,588,594,507.1,822.1,962.7,1034.9,897.7,508.4,168.4
Q8N5C6,S1 RNA-binding domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SRBD1 PE=1 SV=2,79.45966539,22.71356784,20,26,20,20,1,995,111.705,8.72,FALSE,High,Master Protein,1.424,0,332.8133333,22.71356784,20,26,1994.2,602.7,507.9,504.6,338.6,359.1,364.2,354.1,501.7,428.4,173.1
Q8WW59,SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2,79.45461471,71.49758454,12,25,12,12,1,207,23.114,6.93,FALSE,High,Master Protein,16.783,0,523.2550778,71.49758454,12,25,231.9,1244.7,2352.5,2546.6,537.2,358.5,395.4,268.8,276.4,293.5,237.6
Q9BQP7,Mitochondrial genome maintenance exonuclease 1 OS=Homo sapiens OX=9606 GN=MGME1 PE=1 SV=1,79.45460632,44.18604651,14,26,14,14,1,344,39.396,7.68,FALSE,High,Master Protein,11.328,0,456.167619,44.18604651,14,26,367.9,1795.6,3461,3658.2,664.3,425.3,258.6,270.3,296.4,320.1,197.6
Q8IW35,Centrosomal protein of 97 kDa OS=Homo sapiens OX=9606 GN=CEP97 PE=1 SV=1,79.42628532,23.00578035,16,23,15,15,1,865,96.921,5.02,FALSE,High,Master Protein,2.082,0,399.5149217,23.00578035,16,23,341.7,519.5,637,752.6,731.7,1080.4,1114.5,1186.7,1244,744,481
Q9NY61,Protein AATF OS=Homo sapiens OX=9606 GN=AATF PE=1 SV=1,79.41987909,39.64285714,16,22,16,16,1,560,63.094,4.94,FALSE,High,Master Protein,7.185,0,510.9455556,39.64285714,16,22,2161.8,419,305,325.8,304.8,489.7,525.4,760.6,936.8,547.9,178.3
Q96RL1,BRCA1-A complex subunit RAP80 OS=Homo sapiens OX=9606 GN=UIMC1 PE=1 SV=2,79.37837975,35.18776078,19,29,19,19,1,719,79.678,5.45,FALSE,High,Master Protein,2.162,0,422.2798809,35.18776078,19,29,813.8,270,243.5,249.1,288,469.2,559.9,673.5,772.6,795.5,84
Q9NX14,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB11 PE=1 SV=1,79.37013583,45.75163399,6,28,6,6,1,153,17.306,5.22,FALSE,High,Master Protein,64.793,0,401.9304762,45.75163399,6,28,298.5,973.2,1779.2,1911.8,376.5,242.7,202.9,185.5,186.4,196.7,140.7
Q6P1X5,Transcription initiation factor TFIID subunit 2 OS=Homo sapiens OX=9606 GN=TAF2 PE=1 SV=3,79.32822569,20.1000834,22,27,21,21,1,1199,136.883,8.19,FALSE,High,Master Protein,1.2,1,425.2038095,20.1000834,22,27,1165,429.5,421.5,490.3,526.3,851.7,983.3,1202.7,1154,629.1,203.4
Q9NPI6,mRNA-decapping enzyme 1A OS=Homo sapiens OX=9606 GN=DCP1A PE=1 SV=3,79.32670307,39.17525773,17,28,17,17,1,582,63.239,6.25,FALSE,High,Master Protein,4.412,0,381.1682353,39.17525773,17,28,305.2,265.7,323,359.9,449.4,801.7,971.7,1371.3,1317.9,503.9,136.5
Q01831,DNA repair protein complementing XP-C cells OS=Homo sapiens OX=9606 GN=XPC PE=1 SV=4,79.31384877,27.65957447,20,29,20,20,1,940,105.887,8.9,FALSE,High,Master Protein,2.241,0,364.5511306,27.65957447,20,29,2611.5,756.6,593.6,508.5,428.3,432.6,366.3,351,350.4,351,296.1
Q96TC7,Regulator of microtubule dynamics protein 3 OS=Homo sapiens OX=9606 GN=RMDN3 PE=1 SV=2,79.2301551,35.95744681,16,27,14,14,1,470,52.086,5.1,FALSE,High,Master Protein,6.197,1,503.784172,35.95744681,16,27,193.3,879.4,1679.1,1822.2,449.3,311,231.2,177.4,194.2,228.9,158.6
Q9BYD6,39S ribosomal protein L1  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=2,79.21858739,47.07692308,14,31,14,14,1,325,36.885,8.78,FALSE,High,Master Protein,12.895,0,590.7737154,47.07692308,14,31,278.8,1828.9,3555.3,3668.2,560.7,310.8,193,154,165.5,192.8,143
P53367,Arfaptin-1 OS=Homo sapiens OX=9606 GN=ARFIP1 PE=1 SV=2,79.18435268,48.79356568,16,31,14,14,1,373,41.713,6.7,FALSE,High,Master Protein,8.183,1,559.9603938,48.79356568,16,31,209.7,273.2,317.3,416,525.9,653,622.4,703.8,1535.2,1351.3,774.9
Q8IWB7,WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=WDFY1 PE=1 SV=1,79.15950264,40.97560976,14,27,14,14,1,410,46.293,7.33,FALSE,High,Master Protein,5.422,0,463.7570227,40.97560976,14,27,159.9,254.4,291.4,401.6,950.1,1368.2,1098.2,1002.6,1053.9,627.2,137.2
Q9BVR0,Putative HERC2-like protein 3 OS=Homo sapiens OX=9606 GN=HERC2P3 PE=5 SV=2,79.154172,18.82556131,17,27,1,1,1,1158,128.86,6.89,FALSE,High,Master Protein,1.731,0,308.3386316,18.82556131,17,27,15.8,17.1,23.3,24.5,34.9,36.5,41.7,51.9,125.1,408.6,NA
Q9Y276,Mitochondrial chaperone BCS1 OS=Homo sapiens OX=9606 GN=BCS1L PE=1 SV=1,79.13681284,41.76610979,13,25,13,13,1,419,47.504,8.5,FALSE,High,Master Protein,5.918,0,462.4617647,41.76610979,13,25,176.2,691,1247.1,1346.9,330,340.8,293.7,361.3,371.6,336.2,170.1
P56199,Integrin alpha-1 OS=Homo sapiens OX=9606 GN=ITGA1 PE=1 SV=2,79.13052071,17.38761662,23,30,22,22,1,1179,130.765,6.29,FALSE,High,Master Protein,1.565,0,349.7106143,17.38761662,23,30,244.8,784.7,1057.2,1169.4,1469,1325.3,771.8,505.2,392.5,314.3,416.7
Q5SSJ5,Heterochromatin protein 1-binding protein 3 OS=Homo sapiens OX=9606 GN=HP1BP3 PE=1 SV=1,79.08686721,32.54972875,19,33,19,19,1,553,61.169,9.67,FALSE,High,Master Protein,6.055,0,397.457691,32.54972875,19,33,6161.2,1555.9,1152.7,871.7,560.9,687.5,667,722.8,643.2,436.1,270.1
Q9NX62,Inositol monophosphatase 3 OS=Homo sapiens OX=9606 GN=IMPAD1 PE=1 SV=1,79.07364965,41.50417827,12,29,12,12,1,359,38.657,6.86,FALSE,High,Master Protein,9,0,452.3661891,41.50417827,12,29,196.1,710.3,1412.7,1933.7,1068.7,808.7,640.3,597.3,705.9,302.9,109.6
Q9BTT0,Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens OX=9606 GN=ANP32E PE=1 SV=1,79.06027351,50.74626866,8,17,8,8,1,268,30.674,3.85,FALSE,High,Master Protein,24.119,0,668.3657552,50.74626866,8,17,159.1,272,299.2,376.7,371.6,470.1,348.6,603.1,545.2,1176,3715.3
Q5T9S5,Coiled-coil domain-containing protein 18 OS=Homo sapiens OX=9606 GN=CCDC18 PE=1 SV=1,79.03696385,20.01375516,29,35,27,27,1,1454,168.857,5.66,FALSE,High,Master Protein,1.009,0,308.3498476,20.01375516,29,35,351.2,490.3,554.6,604.7,645.1,1065.6,1035.5,1135.7,1153.1,876.1,319.3
P62266,40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3,79.03274716,56.64335664,8,110,7,8,1,143,15.798,10.49,FALSE,High,Master Protein,315.228,0,1776.61646,56.64335664,8,110,515.7,580,765.7,985.7,1104.1,1756.1,1957.2,2337.4,2029.5,1572.1,225
Q96ME7,Zinc finger protein 512 OS=Homo sapiens OX=9606 GN=ZNF512 PE=1 SV=2,79.00748252,31.5696649,17,32,15,15,1,567,64.641,9.76,FALSE,High,Master Protein,4.722,1,442.5394424,31.5696649,17,32,4289.8,1055,706,548.5,389.7,458.6,411.3,415.5,470,407.2,148.7
Q03468,DNA excision repair protein ERCC-6 OS=Homo sapiens OX=9606 GN=ERCC6 PE=1 SV=1,78.95435575,19.35699933,26,30,16,25,1,1493,168.311,8.09,FALSE,High,Master Protein,1.236,1,242.2490923,19.35699933,26,30,644.3,354.5,396.1,452.3,463.1,684.8,775.3,968.7,1369.4,1099.8,352.1
P54098,DNA polymerase subunit gamma-1 OS=Homo sapiens OX=9606 GN=POLG PE=1 SV=1,78.95196547,25.02017756,26,29,26,26,1,1239,139.473,6.9,FALSE,High,Master Protein,1.546,0,333.2824107,25.02017756,26,29,291.4,652.9,1161.2,1202.6,277.1,240.1,259.4,250,326,333.3,146.7
O94788,Retinal dehydrogenase 2 OS=Homo sapiens OX=9606 GN=ALDH1A2 PE=1 SV=3,78.95044887,36.48648649,17,28,14,15,1,518,56.688,6.05,FALSE,High,Master Protein,5.813,0,431.6253818,36.48648649,17,28,154,315.4,369.4,452.1,382.1,429.2,377.1,454.5,448,1090.5,2325.8
P13995,Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase  mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2,78.87211901,49.71428571,15,31,13,15,1,350,37.871,8.73,FALSE,High,Master Protein,9,0,619.8157026,49.71428571,15,31,335.2,1204,2307.5,2456.2,475.3,341.6,235,226.3,237.3,209.7,141
Q9Y666,Solute carrier family 12 member 7 OS=Homo sapiens OX=9606 GN=SLC12A7 PE=1 SV=3,78.86052097,21.23730379,20,26,18,18,1,1083,119.029,6.71,FALSE,High,Master Protein,2.234,0,361.2445455,21.23730379,20,26,399.3,967.6,1261.4,1349.7,1181.5,1087.8,787.6,638.6,507.8,430,239.2
Q96H55,Unconventional myosin-XIX OS=Homo sapiens OX=9606 GN=MYO19 PE=1 SV=2,78.77032143,23.60824742,18,21,17,17,1,970,109.066,7.71,FALSE,High,Master Protein,1.399,1,447.668703,23.60824742,18,21,279,982.2,1848.9,1865.9,460.8,370.7,289.1,300,357.3,395.2,142.2
Q9H814,Phosphorylated adapter RNA export protein OS=Homo sapiens OX=9606 GN=PHAX PE=1 SV=1,78.76211213,61.92893401,17,27,17,17,1,394,44.375,5.4,FALSE,High,Master Protein,9,0,487.5384211,61.92893401,17,27,517.1,429.2,500.9,579.9,504.6,688.5,813,1068.2,1343.5,3103.3,2114.2
Q9UP95,Solute carrier family 12 member 4 OS=Homo sapiens OX=9606 GN=SLC12A4 PE=1 SV=2,78.67319847,22.85714286,23,31,14,15,1,1085,120.572,6.44,FALSE,High,Master Protein,2.162,5,302.3352771,22.85714286,23,31,210,402,513.1,628.9,789.5,1006.6,890.6,769.4,555.1,316.6,137.5
P38117,Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3,78.64993646,60,16,52,16,16,1,255,27.826,8.1,FALSE,High,Master Protein,35.517,0,685.9446036,60,16,52,403.1,1946.5,3517.1,3681.6,754.1,499.2,428.5,426.8,512.6,559.2,428
P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1,78.63009263,45.93175853,16,29,14,14,1,381,42.955,5.35,FALSE,High,Master Protein,14.849,2,370.1058927,45.93175853,16,29,302.6,587.8,703.2,855.2,1004.5,1047.8,798,764.2,718.2,2296.6,1579.1
Q99805,Transmembrane 9 superfamily member 2 OS=Homo sapiens OX=9606 GN=TM9SF2 PE=1 SV=1,78.60831315,25.7918552,14,32,14,14,1,663,75.725,7.44,FALSE,High,Master Protein,8.183,0,475.2,25.7918552,14,32,253.9,699.8,1341,1608.5,1325.2,1101.9,723.7,947.2,1340.5,527.7,129
P33121,Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens OX=9606 GN=ACSL1 PE=1 SV=1,78.60199686,29.51289398,19,29,16,18,1,698,77.893,7.15,FALSE,High,Master Protein,3.642,0,347.93,29.51289398,19,29,232.2,602.7,909.1,1180,1235.5,1138.8,729.1,588.4,522.8,841.5,583.1
Q13332,Receptor-type tyrosine-protein phosphatase S OS=Homo sapiens OX=9606 GN=PTPRS PE=1 SV=3,78.57599478,12.98767967,18,29,13,13,1,1948,216.905,6.46,FALSE,High,Master Protein,0.71,0,430.4757418,12.98767967,18,29,166.8,288,375.6,485.8,558.5,491.3,341.8,225,215.2,230.5,111.9
P18074,General transcription and DNA repair factor IIH helicase subunit XPD OS=Homo sapiens OX=9606 GN=ERCC2 PE=1 SV=1,78.50025184,28.28947368,19,30,18,18,1,760,86.854,7.15,FALSE,High,Master Protein,2.241,1,327.1937868,28.28947368,19,30,619.8,329.3,317.7,347,424.4,640.2,664.1,961.9,1220.5,1914.2,737
O15382,Branched-chain-amino-acid aminotransferase  mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2,78.46496886,40.81632653,14,28,14,14,1,392,44.259,8.65,FALSE,High,Master Protein,11.328,0,479.8561905,40.81632653,14,28,307.9,1494.2,2902.6,2466.1,505.3,322.2,273.8,273.9,341.4,340.3,262.3
Q96EY1,DnaJ homolog subfamily A member 3  mitochondrial OS=Homo sapiens OX=9606 GN=DNAJA3 PE=1 SV=2,78.42385505,31.45833333,14,34,14,14,1,480,52.456,9.26,FALSE,High,Master Protein,6.667,0,543.4692308,31.45833333,14,34,350.2,1545.6,2939.9,3050.2,621.5,435.9,299.7,284,296.2,310.4,180.4
P00441,Superoxide dismutase [Cu-Zn] OS=Homo sapiens OX=9606 GN=SOD1 PE=1 SV=2,78.3557505,53.24675325,8,41,8,8,1,154,15.926,6.13,FALSE,High,Master Protein,37.312,0,700.8536364,53.24675325,8,41,349,527.5,499.1,600.4,738.3,720.7,638.9,964,1040,675.8,7127.1
Q99747,Gamma-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPG PE=1 SV=1,78.33054058,41.66666667,13,28,13,13,1,312,34.724,5.41,FALSE,High,Master Protein,11.589,0,398.3203975,41.66666667,13,28,336.8,770,1074.4,1460.5,1891.4,1989.6,1580.2,1126.1,618.8,442.9,483.9
Q9H4I3,TraB domain-containing protein OS=Homo sapiens OX=9606 GN=TRABD PE=1 SV=1,78.31580602,53.72340426,13,20,13,13,1,376,42.294,8,FALSE,High,Master Protein,6.305,0,516.1268421,53.72340426,13,20,240.8,1048.3,1999.8,2179.1,500.5,319.2,212.7,193.9,203.5,245.4,177
P12931,Proto-oncogene tyrosine-protein kinase Src OS=Homo sapiens OX=9606 GN=SRC PE=1 SV=3,78.29020737,36.19402985,17,26,11,11,1,536,59.797,7.42,FALSE,High,Master Protein,6.279,0,383.6234188,36.19402985,17,26,145.6,336.6,452.7,552.8,709.6,625.6,405.9,298.6,227.7,188.2,112.5
Q06481,Amyloid-like protein 2 OS=Homo sapiens OX=9606 GN=APLP2 PE=1 SV=2,78.23872513,30.79947575,21,31,19,20,1,763,86.9,4.79,FALSE,High,Master Protein,3.062,1,343.5859296,30.79947575,21,31,231.4,716.2,992.6,1322.6,1880.8,1935.8,1242.1,764.9,451.8,293.8,168.1
O95433,Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1,78.23789241,66.56804734,17,31,17,17,1,338,38.25,5.53,FALSE,High,Master Protein,11.115,0,438.4927273,66.56804734,17,31,200.1,282.9,297.6,364.1,422.6,479,515.5,539.1,570.8,728.4,2867.6
P11233,Ras-related protein Ral-A OS=Homo sapiens OX=9606 GN=RALA PE=1 SV=1,78.21574029,56.31067961,11,38,7,7,1,206,23.552,7.11,FALSE,High,Master Protein,150.991,7,483.3457178,56.31067961,11,38,352.8,1110.1,1477.3,1740.4,1896.7,1595.2,1079.1,690,540.1,490.7,284.3
Q9UL63,Muskelin OS=Homo sapiens OX=9606 GN=MKLN1 PE=1 SV=2,78.16640454,32.24489796,19,26,19,19,1,735,84.713,6.34,FALSE,High,Master Protein,2.014,0,386.5155556,32.24489796,19,26,205.6,231.1,310.6,350,303.7,384,315.8,387.2,465.7,1946.1,315.7
Q05655,Protein kinase C delta type OS=Homo sapiens OX=9606 GN=PRKCD PE=1 SV=2,78.15543603,33.13609467,22,29,20,20,1,676,77.455,7.75,FALSE,High,Master Protein,2.782,2,398.8518222,33.13609467,22,29,309.3,627.5,736.9,848,1157.2,1155.1,827.7,871.5,824.7,941.4,1264.2
Q96PY6,Serine/threonine-protein kinase Nek1 OS=Homo sapiens OX=9606 GN=NEK1 PE=1 SV=2,78.14522777,19.79332273,20,28,19,19,1,1258,142.74,5.94,FALSE,High,Master Protein,1.133,1,378.6806754,19.79332273,20,28,422.6,372.8,451.1,547.9,575,823.2,817.3,916.6,1387.7,835.4,179.7
Q562E7,WD repeat-containing protein 81 OS=Homo sapiens OX=9606 GN=WDR81 PE=1 SV=2,78.11526589,17.46522411,23,25,23,23,1,1941,211.564,5.58,FALSE,High,Master Protein,0.717,0,386.7760374,17.46522411,23,25,153.3,152.3,174,234.1,245.1,270.2,279.9,333.6,434.8,1736.7,263.6
